fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_name,score_norm_abs,partisan_score_twitter,partisan_score_nominate,partisan_score_govtrack,compete_ideology,compete_cookpvi,compete_eff_gap
H2CA20151,"MACAULEY, JAMES",CA,20,REPUBLICAN PARTY,House,Challenger,N,NA,James_Macauley,NA,macauleyjim,0.8867668188601057,0.4161793372319688,NA,NA,0.21501074800942876,16,0.07046056388212352
H2GA05182,"MACBAGITO, CHARLOTTE",GA,05,DEMOCRATIC PARTY,House,Challenger,P,NA,Charlotte_Macbagito,NA,NA,NA,NA,NA,NA,0.450929537468046,32,0.25796360058527784
H2ME01164,"MACDONALD, ALAN H.",ME,01,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.11725664164734417,9,0.06923784256932108
H0SC01394,"MACE, NANCY",SC,01,REPUBLICAN PARTY,House,Incumbent,C,M000194,Nancy_Mace,456843,nancymace,0.821513921595201,0.2875243664717349,0.364,0.22446224181274488,0.28993389337207987,7,0.12429986096146312
H0SC01394,"MACE, NANCY",SC,01,REPUBLICAN PARTY,House,Incumbent,C,M000194,Nancy_Mace,456843,repnancymace,0.821513921595201,0.2875243664717349,0.364,0.22446224181274488,0.28993389337207987,7,0.12429986096146312
H2TX33230,"MACGLAFLIN, ROBERT JAMES",TX,33,REPUBLICAN PARTY,House,Challenger,C,NA,Robert_MacGlaflin,NA,NA,NA,NA,NA,NA,0.08913831340904377,24,0.04743267213283771
H2FL04203,"MACIE, MARA HEATHER",FL,05,REPUBLICAN PARTY,House,Challenger,P,NA,Mara_Macie,NA,maramacie,0.3750026769427819,0.09649122807017543,NA,NA,0.35716895551157757,11,0.07951313308826236
H8PA15195,"MACKENZIE, RYAN EDWARD",PA,07,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.20218222483338155,2,0.16111369154314797
H2VT01100,"MADDEN, LIAM",VT,00,INDEPENDENT,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.4188017671987838,16,0.02319208036284659
H2IN01164,"MADDEN, THOMAS DANIEL",IN,01,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.1950821024282665,3,0.08885494994441161
H2CA09147,"MADISON, JONATHAN",CA,09,REPUBLICAN PARTY,House,Open seat,P,NA,Jonathan_Emmanuel_Madison,NA,jemadison,0.631444436713501,0.17251461988304093,NA,NA,0.00990104332345354,5,0.19128227159911082
H2RI02184,"MAGAZINER, SETH",RI,02,DEMOCRATIC PARTY,House,Incumbent,C,M001223,Seth_Magaziner,456937,rep_magaziner,0.9337164053760052,0.8372319688109162,0.281,0.3947505180123556,0.25506463780117306,4,0.07802694201545968
H2RI02184,"MAGAZINER, SETH",RI,02,DEMOCRATIC PARTY,House,Incumbent,C,M001223,Seth_Magaziner,456937,sethmagaziner,0.9337164053760052,0.8372319688109162,0.281,0.3947505180123556,0.25506463780117306,4,0.07802694201545968
H2NC10140,"MAGNOTTA, MICHAEL",NC,10,REPUBLICAN PARTY,House,Challenger,N,NA,Michael_Magnotta,NA,magnottathe,NA,NA,NA,NA,0.6689401617563102,22,0.1313086182229616
H2CA22181,"MAGSIG, NATHAN",CA,05,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.1363408635829666,9,0.0615758668970002
H4TN04221,"MAGYER, JOSEPH ""KRISHNADAS""",TN,04,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.6038923134941716,22,0.10318595202095839
H2WA10071,"MAHAFFY, ERIC",WA,10,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.17922684676817302,7,0.1563227645650821
H2CA22215,"MAHER, MICHAEL A",CA,21,REPUBLICAN PARTY,House,Challenger,C,NA,Michael_Maher_(California),NA,maher4congress,NA,NA,NA,NA,0.04126879158403751,9,0.2036837363635993
H2CA40092,"MAHMOOD, ASIF DR.",CA,40,DEMOCRATIC PARTY,House,Challenger,P,NA,Asif_Mahmood,NA,drmahmood40,0.9505282946667,0.953216374269006,NA,NA,0.1577864028683904,2,0.1532417239956389
H2MO06269,"MAIDMENT, EDWARD A. (ANDY)",MO,06,LIBERTARIAN PARTY,House,Challenger,N,NA,Edward_Anders_Maidment,NA,anders_maidment,NA,NA,NA,NA,0.6641755117168275,21,0.04566954683073589
H2CA05111,"MAIN, DAVID NATHAN",CA,05,REPUBLICAN PARTY,House,Challenger,P,NA,David_Main,NA,NA,NA,NA,NA,NA,0.1363408635829666,9,0.0615758668970002
H2OH09155,"MAJEWSKI, J R",OH,09,REPUBLICAN PARTY,House,Challenger,P,NA,J.R._Majewski,NA,NA,NA,NA,NA,NA,0.23557835712961794,3,0.04113608936458589
H2NY24168,"MAJOK, CHOL-AWAN A",NY,24,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.33886330333324555,11,0.05729329043370894
H2DC01060,"MAJORS, BRUCE POWELL MR.",DC,00,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.7813586635632515,NA,0.02845137151032083
H0FL13133,"MAKKI, AMANDA",FL,13,REPUBLICAN PARTY,House,Open seat,P,NA,Amanda_Makki,NA,amandamakki,0.9362175027215044,0.8528265107212476,NA,NA,0.15093795780339447,6,0.1618568968468025
H2TN01122,"MAKROM, AHMED MATTHEW",TN,01,INDEPENDENT,House,Challenger,N,NA,Matt_Makrom,NA,NA,NA,NA,NA,NA,0.7448251476142229,30,0.027221479547595993
H2NV03187,"MALGERI, NOAH",NV,03,REPUBLICAN PARTY,House,Challenger,C,NA,Noah_Malgeri,NA,noah4nv,NA,NA,NA,NA,0.11131689711916348,1,0.090973746382487
H8NJ07223,"MALINOWSKI, TOM",NJ,07,DEMOCRATIC PARTY,House,Incumbent,P,M001203,Tom_Malinowski,412798,malinowski,0.519625299417567,0.13255360623781676,NA,0.5102961375976771,0.04485647061384901,1,0.12690306792294886
H2CA28204,"MALKI, DANIEL",CA,28,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.45073684272207903,16,0.04687424344285436
H2OH07241,"MALLEY, PATRICK A.",OH,07,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.25164089322448446,7,0.1874559401043983
H0NY11078,"MALLIOTAKIS, NICOLE",NY,11,REPUBLICAN PARTY,House,Incumbent,C,M000317,Nicole_Malliotakis,456837,repmalliotakis,0.9375349202488084,0.8762183235867447,0.297,0.13388304058073297,0.16435083327276223,6,0.060127655594763456
H0NY11078,"MALLIOTAKIS, NICOLE",NY,11,REPUBLICAN PARTY,House,Incumbent,C,M000317,Nicole_Malliotakis,456837,nmalliotakis,0.9375349202488084,0.8762183235867447,0.297,0.13388304058073297,0.16435083327276223,6,0.060127655594763456
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P,M000087,Carolyn_Maloney,400251,carolynbmaloney,0.942724563586118,0.9064327485380116,NA,0.62755576939,0.6884039402123068,34,0.014912861980209352
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P,M000087,Carolyn_Maloney,400251,repmaloney,0.942724563586118,0.9064327485380116,NA,0.62755576939,0.6884039402123068,34,0.014912861980209352
H2NY22139,"MALONEY, SEAN PATRICK",NY,17,DEMOCRATIC PARTY,House,Incumbent,P,M001185,Sean_Maloney,412562,spmaloney,0.9488613107378392,0.9376218323586744,NA,0.5286425837742958,0.16595757017601198,3,0.0481264537900573
H2NY22139,"MALONEY, SEAN PATRICK",NY,17,DEMOCRATIC PARTY,House,Incumbent,P,M001185,Sean_Maloney,412562,repseanmaloney,0.9488613107378392,0.9376218323586744,NA,0.5286425837742958,0.16595757017601198,3,0.0481264537900573
H2NC09175,"MAMMADOV, RAMIN",NC,14,DEMOCRATIC PARTY,House,Open seat,C,NA,Ram_Mammadov,NA,ram4congress,0.9045871511944308,0.6237816764132553,NA,NA,0.014592419162191783,6,NA
H2WI06075,"MANES, MATTHEW LEONARD",WI,06,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.32480170832624466,10,0.09620293854235135
H2MO03167,"MANN, BETHANY EILEEN",MO,03,DEMOCRATIC PARTY,House,Challenger,P,NA,Bethany_Mann,NA,unitybethany,0.8911927707799244,0.48050682261208577,NA,NA,0.45446384643150894,16,0.037727881519107845
H2MO03167,"MANN, BETHANY EILEEN",MO,03,DEMOCRATIC PARTY,House,Challenger,P,NA,Bethany_Mann,NA,mann4congress,0.8911927707799244,0.48050682261208577,NA,NA,0.45446384643150894,16,0.037727881519107845
H2OR01273,"MANN, CHRISTOPHER ALLAN",OR,01,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.4458150193449525,18,0.05686474672801455
H0KS01123,"MANN, TRACEY ROBERT",KS,01,REPUBLICAN PARTY,House,Incumbent,C,M000871,Tracey_Mann,456823,traceymannks,0.8980653378912327,0.5370370370370371,0.656,0.5199401916505764,0.410035552406921,18,0.1434019628819219
H0KS01123,"MANN, TRACEY ROBERT",KS,01,REPUBLICAN PARTY,House,Incumbent,C,M000871,Tracey_Mann,456823,repmann,0.8980653378912327,0.5370370370370371,0.656,0.5199401916505764,0.410035552406921,18,0.1434019628819219
H8NC13067,"MANNING, KATHY",NC,06,DEMOCRATIC PARTY,House,Incumbent,C,M001135,Kathy_Manning,456832,repkmanning,0.9468131147312594,0.9249512670565302,0.254,0.405544248623108,0.08080453764310058,4,0.1547697203365079
H8NC13067,"MANNING, KATHY",NC,06,DEMOCRATIC PARTY,House,Incumbent,C,M001135,Kathy_Manning,456832,kathymanningnc,0.9468131147312594,0.9249512670565302,0.254,0.405544248623108,0.08080453764310058,4,0.1547697203365079
H2TX30129,"MANNING, ZACHARIAH C.",TX,30,DEMOCRATIC PARTY,House,Open seat,P,NA,NA,NA,NA,NA,NA,NA,NA,0.0438494361894598,27,0.08342718972371006
H2NY08179,"MANNIX, BRIAN MATTHEW",NY,08,INDEPENDENT,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.5187162698989773,26,0.04809501343594638
H2PA13144,"MANNS, JEFFREY D",PA,13,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.6036985836032445,25,0.13962571167446475
H2MI03189,"MANOLACHE, GABRIELLA",MI,03,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.04821159282805576,1,0.10898034829121804
H2NY13112,"MANTANONA, NICHOLAS MR",NY,13,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.7892823961050833,38,0.043369822560299684
H2IN07203,"MAPLE, GAVIN",IN,07,LIBERTARIAN PARTY,House,Challenger,N,NA,Gavin_Maple,NA,NA,NA,NA,NA,NA,0.12879624982605575,19,0.11153370702684012
H8TX27080,"MAPP, CHRIS",TX,27,REPUBLICAN PARTY,House,Challenger,P,NA,Chris_Mapp,NA,ckmapp,0.8904337805266811,0.45126705653021443,NA,NA,0.39163510002075586,13,0.0839721419755055
H2FL05218,"MARC, JONATHAN",FL,05,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.35716895551157757,11,0.07951313308826236
H2MI10135,"MARCINKEWCIZ, TONY I",MI,10,REPUBLICAN PARTY,House,Challenger,P,NA,Tony_Marcinkewciz,NA,tmarcinkewciz,NA,NA,NA,NA,0.157347237576847,3,0.05379316569796383
H6NJ04174,"MARCUS, JEREMY",NJ,05,LIBERTARIAN PARTY,House,Challenger,N,NA,Jeremy_Marcus,NA,NA,NA,NA,NA,NA,0.18026681561628077,4,0.12727845812926894
H2PA05066,"MARGUS, ROBERT",PA,05,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.19345766079813098,14,0.10285814497164461
H2PA05082,"MARGUS, ROBERT",PA,05,LIBERTARIAN PARTY,House,Challenger,N,NA,Robert_Margus,NA,mxbrvrgvs,NA,NA,NA,NA,0.19345766079813098,14,0.10285814497164461
H2FL20290,"MARINER, JASON",FL,20,REPUBLICAN PARTY,House,Challenger,P,NA,Jason_Mariner,NA,votemariner,NA,NA,NA,NA,0.1999210998559663,25,0.10637059183071017
H2MA02077,"MARINO, LOUIS G",MA,02,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.31781444820075555,13,0.06944453328979014
H2MA01210,"MARINO, LOUIS GREGORY",MA,01,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.26691951749381626,9,0.10098806233654077
H2IL12197,"MARKEL, HOMER CHIP MR.",IL,12,DEMOCRATIC PARTY,House,Challenger,P,NA,Homer_Markel,NA,NA,NA,NA,NA,NA,0.5250616811875948,24,0.12877160568958265
H2TX32091,"MARKLAND, MONTGOMERY (OPTIONAL)",TX,32,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.12783127849311404,14,0.10156045910309923
H2FL21165,"MARKS, MARTIN J.",FL,21,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.2326209612104737,7,0.29514907912903277
H2VA04169,"MARKS, TAVORISE KEAUNTE",VA,04,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.09933739629600968,16,0.08994884348096312
H2MI10176,"MARLINGA, CARL",MI,10,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.157347237576847,3,0.05379316569796383
H2NY10159,"MARON, MAUD",NY,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Maud_Maron,NA,maudmaron,0.7461999355002431,0.23391812865497075,NA,NA,0.6289638789079699,35,0.012299391598018667
H2NY10159,"MARON, MAUD",NY,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Maud_Maron,NA,maudmaron4nyc,0.7461999355002431,0.23391812865497075,NA,NA,0.6289638789079699,35,0.012299391598018667
H2NY14136,"MARRERO, EDGARDO R MR.",NY,14,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5005136030925046,28,0.01908403716527719
H2CA08214,"MARSHALL, DEREK",CA,23,DEMOCRATIC PARTY,House,Challenger,N,NA,Derek_Marshall,NA,derekmarshallca,0.930529045248452,0.8206627680311891,NA,NA,0.21082018998879182,8,0.08347830990030232
H6PA11073,"MARSICANO, MICHAEL",PA,08,REPUBLICAN PARTY,House,Challenger,P,NA,Mike_Marsicano,NA,NA,NA,NA,NA,NA,0.2652204318098177,4,0.19129821832737529
H8IL16153,"MARTER, JAMES THOMAS",IL,14,REPUBLICAN PARTY,House,Challenger,P,NA,James_Marter,NA,marter4congress,0.7637161504090662,0.24171539961013644,NA,NA,0.03397499920212477,4,0.16036291396241928
H2MA01228,"MARTILLI, DEAN",MA,01,REPUBLICAN PARTY,House,Challenger,P,NA,Dean_James_Martilli,NA,martilliforrep,NA,NA,NA,NA,0.26691951749381626,9,0.10098806233654077
H2OK01176,"MARTIN, ADAM",OK,01,DEMOCRATIC PARTY,House,Challenger,P,NA,Adam_Martin_(Oklahoma),NA,adammartin4ok,0.8991970581026303,0.5497076023391813,NA,NA,0.361541511231644,14,0.45643742827492556
H2IL09136,"MARTIN, BRADLEY",IL,09,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5680952157527119,19,0.04015846323209029
H8AZ02201,"MARTIN, BRANDON RAY",AZ,02,REPUBLICAN PARTY,House,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5307038288640278,6,0.1407122938280509
H8MO06092,"MARTIN, HENRY ROBERT",MO,06,DEMOCRATIC PARTY,House,Challenger,P,NA,Henry_Martin,NA,hmforcongress,0.5072260451830536,0.1276803118908382,NA,NA,0.6641755117168275,21,0.04566954683073589
H6FL11217,"MARTIN, JACK",FL,12,REPUBLICAN PARTY,House,Challenger,P,NA,Jack_Martin,NA,jack4congressfl,0.7213813586264695,0.21539961013645223,NA,NA,0.4373189601112579,17,0.26783133911027035
H2IL13203,"MARTIN, TERRY",IL,13,REPUBLICAN PARTY,House,Challenger,C,NA,Terry_Martin_(Illinois),NA,terrymartin2022,NA,NA,NA,NA,0.04086258382256003,3,0.17036544629523728
H2TX38064,"MARTINEZ ALEXANDER, DIANA",TX,38,DEMOCRATIC PARTY,House,Open seat,P,NA,Diana_Martinez_Alexander,NA,dianafortexas,NA,NA,NA,NA,0.2526192914327976,12,NA
H2FL28020,"MARTINEZ GARIN, CARLOS A MR",FL,28,REPUBLICAN PARTY,House,Challenger,P,NA,Carlos_Garin,NA,carlosgarin,NA,NA,NA,NA,0.0711109899342437,2,NA
H2NM03173,"MARTINEZ JOHNSON, ALEXIS",NM,03,REPUBLICAN PARTY,House,Challenger,P,NA,Alexis_Martinez_Johnson,NA,alexisjohnsonnm,0.896916241977668,0.5243664717348928,NA,NA,0.28399111169882163,4,0.11139344948634901
H2TX37017,"MARTINEZ, ANGEL DAVID",TX,37,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3781869410723353,24,NA
H2CA28162,"MARTINEZ, DANIEL JOSE BOCIC",CA,31,REPUBLICAN PARTY,House,Challenger,N,NA,Daniel_Bocic_Martinez,NA,NA,NA,NA,NA,NA,0.2788047839863129,15,0.19433200427427338
H2CA13123,"MARTINEZ, DIEGO J",CA,13,REPUBLICAN PARTY,House,Challenger,N,NA,Diego_Martinez_(California_congressional_candidate),NA,NA,NA,NA,NA,NA,0.11261218083000601,4,0.16442122681784235
H2NM01268,"MARTINEZ, ELISA",NM,01,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.015840196450633615,5,0.1254249368691696
H2NY49025,"MARTINEZ, RAYMOND MR",NY,49,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2CO03252,"MARTINEZ, SUSAN LYNN",CO,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.39569425869509955,7,0.09947562722467802
H2FL18088,"MARTZ, MELISSA",FL,21,REPUBLICAN PARTY,House,Challenger,C,NA,Melissa_Martz,NA,martz4congress,NA,NA,NA,NA,0.2326209612104737,7,0.29514907912903277
H2WA09131,"MARX, KRYSTAL",WA,09,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5506606004837084,21,0.07038142504856357
H8CA49108,"MARYOTT, BRIAN L MR",CA,49,REPUBLICAN PARTY,House,Challenger,P,NA,Brian_Maryott,NA,brianlmaryott,0.8701589783279078,0.3654970760233918,NA,NA,0.09305270047893477,3,0.19371669487180787
H2TX30111,"MASON, JESSICA",TX,30,DEMOCRATIC PARTY,House,Challenger,P,NA,Jessica_Mason,NA,jessicamasontx,0.957201850978024,0.9629629629629628,NA,NA,0.0438494361894598,27,0.08342718972371006
H0MD01232,"MASON, MIA",MD,01,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.2532757750072183,11,0.04647869008422029
H2KY04121,"MASSIE, THOMAS H.",KY,04,REPUBLICAN PARTY,House,Incumbent,C,M001184,Thomas_Massie,412503,repthomasmassie,0.24446952539376787,0.05750487329434697,0.679,0.02101572766220716,0.43551336293842824,19,0.06413242607933448
H2KY04121,"MASSIE, THOMAS H.",KY,04,REPUBLICAN PARTY,House,Incumbent,C,M001184,Thomas_Massie,412503,massieforky,0.24446952539376787,0.05750487329434697,0.679,0.02101572766220716,0.43551336293842824,19,0.06413242607933448
H2KY04121,"MASSIE, THOMAS H.",KY,04,REPUBLICAN PARTY,House,Incumbent,C,M001184,Thomas_Massie,412503,thomas_massie,0.24446952539376787,0.05750487329434697,0.679,0.02101572766220716,0.43551336293842824,19,0.06413242607933448
H6FL18097,"MAST, BRIAN",FL,21,REPUBLICAN PARTY,House,Incumbent,C,M001199,Brian_Mast,412698,brianmastfl,0.9301584635139388,0.817738791423002,0.465,0.5121490281693106,0.2326209612104737,7,0.29514907912903277
H6FL18097,"MAST, BRIAN",FL,21,REPUBLICAN PARTY,House,Incumbent,C,M001199,Brian_Mast,412698,repbrianmast,0.9301584635139388,0.817738791423002,0.465,0.5121490281693106,0.2326209612104737,7,0.29514907912903277
H0CA47166,"MATHEWS, PETER",CA,42,DEMOCRATIC PARTY,House,Challenger,C,NA,Peter_Mathews,NA,epetermathews,0.08971923329496923,0.01949317738791423,NA,NA,0.44694228816704074,22,0.1524285511660667
H2IA01089,"MATHIS, ELIZABETH",IA,02,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.26199786168166384,4,0.11185766088589577
H2CA21183,"MATHYS, CHRIS",CA,21,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.04126879158403751,9,0.2036837363635993
H2NY11157,"MATLAND, JOHN",NY,11,REPUBLICAN PARTY,House,Challenger,C,NA,John_Matland,NA,wtparethenews,0.06409809482399009,0.01364522417153996,NA,NA,0.16435083327276223,6,0.060127655594763456
H6CA05195,"MATSUI, DORIS",CA,07,DEMOCRATIC PARTY,House,Incumbent,C,M001163,Doris_Matsui,400663,dorismatsui,0.9113514906507904,0.6734892787524367,0.435,0.6364488901340639,0.3038303104268102,17,0.22016293665766176
H6CA05195,"MATSUI, DORIS",CA,07,DEMOCRATIC PARTY,House,Incumbent,C,M001163,Doris_Matsui,400663,matsui4congress,0.9113514906507904,0.6734892787524367,0.435,0.6364488901340639,0.3038303104268102,17,0.22016293665766176
H2CA14147,"MATTAMMAL, GUS",CA,15,REPUBLICAN PARTY,House,Open seat,P,NA,Gus_Mattammal,NA,theonetruegus,0.3343337157908992,0.0847953216374269,NA,NA,0.6413204317745914,28,0.07511079958415658
H0IL01210,"MATTHEWS, AMEENA",IL,01,DEMOCRATIC PARTY,House,Open seat,P,NA,Ameena_Nuur_Matthews,NA,ameenamatthews,0.9471884300694082,0.9269005847953216,NA,NA,0.22248137159433745,20,0.010039345239597987
H2NY20109,"MATTHEWS, COLE FRANCIS MR.",NY,20,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.13729858398128103,7,0.03408097180820382
H2WA02177,"MATTHEWS, DAN",WA,02,REPUBLICAN PARTY,House,Challenger,P,NA,Dan_Matthews_(Washington),NA,dan2congress,NA,NA,NA,NA,0.24557852497375565,9,0.1155496751818281
H2OR04194,"MATTHEWS, JAKE",OR,04,DEMOCRATIC PARTY,House,Open seat,N,NA,Jake_Matthews,NA,NA,NA,NA,NA,NA,0.16453578548607128,4,0.0765399672368729
H2PA06189,"MAURO, REGINA",PA,06,REPUBLICAN PARTY,House,Challenger,C,NA,Regina_Mauro,NA,reginammauro,0.9194436518782833,0.7309941520467836,NA,NA,0.04818243096511332,5,0.17879971131785444
H2VA10224,"MAX, CALEB J MR",VA,10,REPUBLICAN PARTY,House,Challenger,P,NA,Caleb_Max,NA,NA,NA,NA,NA,NA,0.03771929973250465,6,0.10560856269529821
H2AR04166,"MAXWELL, GREGORY",AR,04,LIBERTARIAN PARTY,House,Challenger,N,NA,Gregory_Maxwell,NA,gregorymaxwell,NA,NA,NA,NA,0.597265471086099,20,0.07038847751168284
H2NC12237,"MAXWELL, JOEL",NC,12,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.041486557744199515,13,0.1297688605697332
H6NH02154,"MAXWELL, MARY",NH,01,REPUBLICAN PARTY,House,Challenger,N,NA,Mary_Maxwell_(New_Hampshire),NA,NA,NA,NA,NA,NA,0.010310916096510914,0,0.10938805171201105
H2MA06086,"MAY, ROBERT",MA,06,REPUBLICAN PARTY,House,Challenger,P,NA,Robert_May_Jr._(Massachusetts),NA,may4congress,NA,NA,NA,NA,0.38171153111344913,11,0.06846658920517051
H2AZ06304,"MAYBERRY, YOUNG",AZ,06,REPUBLICAN PARTY,House,Challenger,P,NA,Young_Mayberry,NA,NA,NA,NA,NA,NA,0.17436663167542577,3,0.14009104195136646
H0DC01023,"MAYE, GREG",DC,00,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.7813586635632515,NA,0.02845137151032083
H2NJ12127,"MAYFIELD, DARIUS",NJ,12,REPUBLICAN PARTY,House,Challenger,N,NA,Darius_Mayfield,NA,darius4america,0.5647678557058147,0.15009746588693956,NA,NA,0.2626587032747164,12,0.03901511762052075
H2VA10281,"MAYHUGH, JEFFREY MICHAEL",VA,10,REPUBLICAN PARTY,House,Challenger,P,NA,Jeff_Mayhugh,NA,jmayhugh28,0.12672359043002634,0.02631578947368421,NA,NA,0.03771929973250465,6,0.10560856269529821
H2WA03209,"MAYNARD, CHRISTOPHER",WA,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.07184769131255075,5,0.15201055872467537
H4MA01059,"MAYOCK, FREDERICK",MA,01,NONE,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.26691951749381626,9,0.10098806233654077
H2NJ11251,"MCANDREW, RUTH",NJ,11,REPUBLICAN PARTY,House,Challenger,N,NA,Ruth_McAndrew,NA,NA,NA,NA,NA,NA,0.20884966590477194,6,0.1221423969254746
H8GA06393,"MCBATH, LUCIA KAY MS.",GA,07,DEMOCRATIC PARTY,House,Incumbent,C,M001208,Lucy_McBath,412769,lucymcbath,0.9139090408833264,0.6890838206627681,0.277,0.48079996527683144,0.01629516571932277,10,0.17120623326027495
H8GA06393,"MCBATH, LUCIA KAY MS.",GA,07,DEMOCRATIC PARTY,House,Incumbent,C,M001208,Lucy_McBath,412769,replucymcbath,0.9139090408833264,0.6890838206627681,0.277,0.48079996527683144,0.01629516571932277,10,0.17120623326027495
H2SC07272,"MCBRIDE, MARK STRUTHERS",SC,07,REPUBLICAN PARTY,House,Challenger,C,NA,Mark_McBride_(South_Carolina),NA,markmcbrideus,NA,NA,NA,NA,0.5142589980317269,11,0.08601404424996567
H2AK00432,"MCCABE, ANNE M",AK,00,NONPARTISAN,House,Open seat,N,NA,Anne_McCabe,NA,NA,NA,NA,NA,NA,0.49543194293402926,8,0.0963368019870488
H2TX15112,"MCCAFFREY, FRANCIS TIMOTHY MR.",TX,34,REPUBLICAN PARTY,House,Challenger,C,NA,Francis_McCaffrey,NA,frankcongress,0.8884140127952773,0.42884990253411304,NA,NA,0.09976451931744257,9,0.10850680973078071
H2MO08091,"MCCALLIAN, RANDI MCCALLIAN",MO,08,DEMOCRATIC PARTY,House,Challenger,N,NA,Randi_McCallian,NA,randimccallian,0.9783247612679036,0.9853801169590644,NA,NA,0.7264042515895928,28,0.01071515358290242
H2NY00085,"MCCARTHY, ANDREW KYLE",NY,24,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.33886330333324555,11,0.05729329043370894
H6CA22125,"MCCARTHY, KEVIN",CA,20,REPUBLICAN PARTY,House,Incumbent,C,M001165,Kevin_McCarthy_(California),412190,speakermccarthy,0.8897007243441903,0.442495126705653,0.457,0.1625122495190674,0.21501074800942876,16,0.07046056388212352
