,fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,ballotpedia,bioguide_id,twitter_name,twitter_id,twitter_status_tweet,twitter_status_name,twitter_status_id
2711,H2MO02078,"HIGGINS, JAMES",MO,8,LIBERTARIAN PARTY,House,Challenger,N,Other,james  higgins,https://ballotpedia.org/Jim_Higgins,,,,,,
2712,H2TX31150,"HILDNER, JONATHAN DAVID MR.",TX,31,DEMOCRATIC PARTY,House,Challenger,C,Democrat,jonathan  hildner,,,lauraagillen,1510967216,,,
2714,H2FL04195,"HILL, ANTHONY TONY",FL,4,DEMOCRATIC PARTY,House,Challenger,P,Democrat,anthony  hill,https://ballotpedia.org/Anthony_Hill_(Florida),,,,,,
2715,H2DE01039,"HILL, CHRISTOPHER BROOKS MR.",DE,0,REPUBLICAN PARTY,House,Challenger,N,Republican,christopher  hill,,,,,,,
2716,H2MO03175,"HILL, DUSTIN ANTHONY",MO,3,REPUBLICAN PARTY,House,Challenger,P,Republican,dustin  hill,https://ballotpedia.org/Dustin_Hill,,,,,,
2717,H4AR02141,"HILL, JAMES FRENCH",AR,2,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  hill,,H001072,repcarlos,1343679195034103808,,,
2718,H4AR02141,"HILL, JAMES FRENCH",AR,2,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  hill,,H001072,carlosgimenezfl,1217185399166074885,,,
2720,H2SC04170,"HILL, KEN",SC,4,DEMOCRATIC PARTY,House,Challenger,N,Democrat,ken  hill,https://ballotpedia.org/Ken_Hill_(South_Carolina),,repcarlos,1343679195034103808,,,
2722,H2WA05105,"HILL, NATASHA",WA,5,DEMOCRATIC PARTY,House,Challenger,P,Democrat,natasha  hill,https://ballotpedia.org/Natasha_Hill,,,,,,
2723,H2CA25234,"HILL, STEVE",CA,25,DEMOCRATIC PARTY,House,Challenger,N,Democrat,steve  hill,,,,,,,
2725,H2TX05246,"HILL, TARTISHA A MRS.",TX,5,DEMOCRATIC PARTY,House,Challenger,P,Democrat,tartisha  hill,https://ballotpedia.org/Tartisha_Hill,,ibensongitau,215937581,,,
2726,H2TX30152,"HILL, VONCIEL JONES",TX,30,DEMOCRATIC PARTY,House,Open seat,P,Democrat,vonciel  hill,,,,,,,
2727,H8MI04101,"HILLIARD, JEROME C",MI,2,DEMOCRATIC PARTY,House,Challenger,C,Democrat,jerome  hilliard,https://ballotpedia.org/Jerry_Hilliard,,,,,,
2728,H8CT04172,"HIMES, JIM",CT,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jim  himes,https://ballotpedia.org/Jim_Himes,H001047,,,,,
2729,H2NC05157,"HINES, ROBERT NICHOLAS",NC,13,REPUBLICAN PARTY,House,Challenger,C,Republican,robert  hines,https://ballotpedia.org/Bo_Hines,,,,,,
2730,H2NJ02235,"HITCHNER, SCOTT JR",NJ,2,REPUBLICAN PARTY,House,Challenger,N,Republican,scott  hitchner,,,,,,,
2731,H2FL09178,"HITES, BECKY E",FL,9,REPUBLICAN PARTY,House,Challenger,N,Republican,becky  hites,,,,,,,
2732,H2MI05168,"HOBSON, ETHAN C MR.",MI,5,U.S. TAXPAYERS PARTY,House,Challenger,N,Other,ethan  hobson,,,,,,,
2733,H2AZ06221,"HODGE, JEVIN D",AZ,1,DEMOCRATIC PARTY,House,Challenger,P,Democrat,jevin  hodge,https://ballotpedia.org/Jevin_Hodge,,repmgp,1603127874512453632,,,
2735,H2AR01113,"HODGES, MONTE",AR,1,DEMOCRATIC PARTY,House,Challenger,P,Democrat,monte  hodges,https://ballotpedia.org/Monte_Hodges,,repmgp,1603127874512453632,,,
2736,H2AR01113,"HODGES, MONTE",AR,1,DEMOCRATIC PARTY,House,Challenger,P,Democrat,monte  hodges,https://ballotpedia.org/Monte_Hodges,,mgpforcongress,1493294940708696069,,,
2738,H2PA03160,"HOEPPNER, CHRISTOPHER",PA,3,OTHER,House,Challenger,N,Other,christopher  hoeppner,,,,,,,
2739,H6WI08171,"HOFFMAN, RALPH",WI,8,WRITE-IN,House,Challenger,N,Other,ralph  hoffman,,,glumaz4congress,1482850016691560449,,,
2741,H0MD05241,"HOFFMAN, VANESSA",MD,5,REPUBLICAN PARTY,House,Challenger,N,Republican,vanessa  hoffman,https://ballotpedia.org/Vanessa_Marie_Hoffman,,,,,,
2742,H2TX38072,"HOGAN, LEMUEL DAVID",TX,38,REPUBLICAN PARTY,House,Open seat,P,Republican,lemuel  hogan,,,,,,,
2743,H2LA03121,"HOGGATT, ""HOLDEN""",LA,3,REPUBLICAN PARTY,House,Challenger,P,Republican,holden  hoggatt,https://ballotpedia.org/Holden_Hoggatt,,,,,,
2744,H0KS03269,"HOHE, STEVEN",KS,3,LIBERTARIAN PARTY,House,Challenger,N,Other,steven  hohe,https://ballotpedia.org/Steve_Hohe,,,,,,
2745,H2TX28131,"HOHMAN, ERIC",TX,28,REPUBLICAN PARTY,House,Challenger,C,Republican,eric  hohman,https://ballotpedia.org/Eric_Hohman,,,,,,
2746,H2NY24127,"HOLDEN, STEVEN WESLEY SR.",NY,24,DEMOCRATIC PARTY,House,Challenger,P,Democrat,steven  holden,https://ballotpedia.org/Steven_Holden,,,,,,
2747,H4IA03149,"HOLDER, BRYAN JACK",IA,4,OTHER,House,Challenger,N,Other,bryan  holder,https://ballotpedia.org/Bryan_Holder,,replouiegohmert,22055226,,,
2749,H2NC13110,"HOLDING, GEORGE E MR.",NC,2,REPUBLICAN PARTY,House,,N,Republican,george  holding,,H001065,,,,,
2750,H2FL10291,"HOLIC, JASON KYLE",FL,10,NONE,House,Open seat,C,Other,jason  holic,https://ballotpedia.org/Jason_Holic,,,,,,
2752,H6IN06024,"HOLLAND, GEORGE THOMAS",IN,6,DEMOCRATIC PARTY,House,Challenger,N,Democrat,george  holland,https://ballotpedia.org/George_Holland,,bartgoldbergmi5,,No tweets found.,Name not found.,
2753,H2MI13246,"HOLLIER, ADAM",MI,13,DEMOCRATIC PARTY,House,Challenger,P,Democrat,adam  hollier,https://ballotpedia.org/Adam_Hollier,,,,,,
2755,H6IN09176,"HOLLINGSWORTH, TREY",IN,9,REPUBLICAN PARTY,House,Incumbent,P,Republican,trey  hollingsworth,,H001074,repgolden,1080891667308298240,,,
2757,H2PA11114,"HOLLISTER, ROBERT MICHAEL III",PA,11,DEMOCRATIC PARTY,House,Challenger,P,Democrat,robert  hollister,https://ballotpedia.org/Bob_Hollister,,repgolden,1080891667308298240,,,
2758,H6FL05193,"HOLLOWAY, LASHONDA J",FL,4,DEMOCRATIC PARTY,House,Challenger,P,Democrat,lashonda  holloway,https://ballotpedia.org/L.J._Holloway,,golden4congress,900516768032202752,,,
2760,H2CA53020,"HOLMAN LEAK, BARRETT",CA,51,DEMOCRATIC PARTY,House,Challenger,N,Democrat,barrett  leak,https://ballotpedia.org/Barrett_Holman_Leak,,,,,,
2761,H2MI78017,"HOLMES, FRANK MR",MI,78,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,frank  holmes,,,repdangoldman,1610019555371372544,,,
2763,H2MD04240,"HOLMES, GREGORY",MD,4,DEMOCRATIC PARTY,House,Challenger,N,Democrat,gregory  holmes,https://ballotpedia.org/Greg_Holmes,,,,,,
2764,H2AZ08169,"HOLMES, JAMES THOMAS",AZ,8,DEMOCRATIC PARTY,House,Challenger,N,Democrat,james  holmes,,,danielsgoldman,435232010,,,
2766,H2FL20159,"HOLNESS, DALE V.C. MR.",FL,20,DEMOCRATIC PARTY,House,Challenger,N,Democrat,dale  holness,https://ballotpedia.org/Dale_Holness,,,,,,
2768,H2NY10316,"HOLTZMAN, ELIZABETH",NY,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,elizabeth  holtzman,https://ballotpedia.org/Elizabeth_Holtzman,,drmgoldstein,1229126268576243713,,,
2769,H2FL22205,"HOLZHAUER, HAVA",FL,23,DEMOCRATIC PARTY,House,Challenger,P,Democrat,hava  holzhauer,https://ballotpedia.org/Hava_Holzhauer,,,,,,
2770,H2NC11247,"HONEYCUTT, RODNEY HOMER",NC,11,REPUBLICAN PARTY,House,Challenger,C,Republican,rodney  honeycutt,https://ballotpedia.org/Rod_Honeycutt_(North_Carolina),,,,,,
2772,H2TN04274,"HOOD, GERALD W. MR III",TN,4,REPUBLICAN PARTY,House,Challenger,N,Republican,gerald  hood,,,repjimmygomez,2371339658,,,
2774,H2MS04290,"HOOK, LOUIS CHARLES DR.",MS,4,REPUBLICAN PARTY,House,Challenger,N,Republican,louis  hook,,,jimmygomezca,398193180,,,
2776,H2MI12198,"HOOPER, JAMES D",MI,12,REPUBLICAN PARTY,House,Challenger,N,Republican,james  hooper,https://ballotpedia.org/James_Hooper,,repjimmygomez,2371339658,,,
2777,H2TN07210,"HOOPER, STEVEN J.",TN,7,INDEPENDENT,House,Challenger,N,Other,steven  hooper,,,jimmygomezca,398193180,,,
2779,H0OK02244,"HOPKINS, RHONDA",OK,2,REPUBLICAN PARTY,House,Open seat,N,Republican,rhonda  hopkins,https://ballotpedia.org/Rhonda_Hopkins,,,,,,
2781,H2OR04178,"HOPPE, GARRETT",OR,4,REPUBLICAN PARTY,House,Open seat,N,Republican,garrett  hoppe,,,markcongressga7,1128753232048685066,,,
2782,H2IL16149,"HORGES, BRADLEY LAMAR MR. JR.",IL,16,WRITE-IN,House,Open seat,N,Other,bradley  horges,,,,,,,
2784,H2IN08185,"HORNING, ANDREW",IN,8,LIBERTARIAN PARTY,House,Challenger,N,Other,andrew  horning,https://ballotpedia.org/Andy_Horning,,mechracer74,111966874,,,
2785,H2IN07088,"HORNING, ANDREW M.",IN,8,LIBERTARIAN PARTY,House,Challenger,N,Other,andrew  horning,https://ballotpedia.org/Andy_Horning,,,,,,
2786,H2NV04011,"HORSFORD, STEVEN ALEXZANDER",NV,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,steven  horsford,https://ballotpedia.org/Steven_Horsford,H001066,gonzalesforca46,1512654557913890817,,,
2788,H2NV04011,"HORSFORD, STEVEN ALEXZANDER",NV,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,steven  horsford,https://ballotpedia.org/Steven_Horsford,H001066,tonygonzales4tx,1124044084669288450,,,
2789,H2NV04011,"HORSFORD, STEVEN ALEXZANDER",NV,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,steven  horsford,https://ballotpedia.org/Steven_Horsford,H001066,reptonygonzales,1343627416120532992,,,
2791,H2CA52147,"HOSANNA, JUDAH",CA,52,REPUBLICAN PARTY,House,Challenger,N,Republican,judah  hosanna,,,j_j_gonzales,1482478040101920781,,,
2792,H2FL13238,"HOTCHKISS, CHRISTIAN DAVID",FL,13,DEMOCRATIC PARTY,House,Open seat,N,Democrat,christian  hotchkiss,,,,,,,
2793,H6IN09143,"HOUCHIN, ERIN",IN,9,REPUBLICAN PARTY,House,Incumbent,C,Republican,erin  houchin,https://ballotpedia.org/Erin_Houchin,H001093,,,,,
2794,H8PA06087,"HOULAHAN, CHRISSY",PA,6,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,chrissy  houlahan,https://ballotpedia.org/Chrissy_Houlahan,H001085,,,,,
2795,H2CA50174,"HOULAHAN, STEPHEN WILLIAM",CA,48,DEMOCRATIC PARTY,House,Challenger,P,Democrat,stephen  houlahan,https://ballotpedia.org/Stephen_Houlahan,,,,,,
2797,H2WV01144,"HOUSER, JAMES EDWIN",WV,1,REPUBLICAN PARTY,House,Challenger,N,Republican,james  houser,https://ballotpedia.org/James_Houser,,votevicente,4632984534,,,
2799,H2TX22159,"HOWARD, EUGENE",TX,22,DEMOCRATIC PARTY,House,Challenger,N,Democrat,eugene  howard,,,votevicente,4632984534,,,
2800,H8OR04084,"HOWARD, JAMES MILO",OR,4,CONSTITUTION PARTY,House,Open seat,N,Other,james  howard,https://ballotpedia.org/Jim_Howard_(Oregon),,repgonzalez,818536152588238849,,,
2802,H2GA09242,"HOWARD, JON GREGORY",GA,9,REPUBLICAN PARTY,House,Challenger,P,Republican,jon  howard,https://ballotpedia.org/J._Gregory_Howard,,repbobgood,1345536897838436353,,,
2804,H2MO06244,"HOWARD, MICHAEL",MO,6,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  howard,,,goodforcongress,1191470062340845568,,,
2806,H2SD01041,"HOWARD, TAFFY",SD,0,REPUBLICAN PARTY,House,Challenger,C,Republican,taffy  howard,https://ballotpedia.org/Taffy_Howard,,,,,,
2807,H2AK00366,"HOWE, JOHN WAYNE",AK,0,OTHER,House,Open seat,N,Other,john  howe,https://ballotpedia.org/John_Howe_(Alaska),,goodforcongress,1191470062340845568,,,
2809,H2NY14102,"HOWE, JONATHAN MR.",NY,14,LIBERTARIAN PARTY,House,Challenger,N,Other,jonathan  howe,,,lancegooden,1029094268542099457,,,
2811,H2MD05155,"HOYER, STENY",MD,5,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,steny  hoyer,https://ballotpedia.org/Steny_Hoyer,H000874,,,,,
2812,H2OR04095,"HOYLE, VALERIE",OR,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,valerie  hoyle,https://ballotpedia.org/Val_Hoyle,H001094,,,,,
2813,H2NY10233,"HOYLMAN, BRAD",NY,10,DEMOCRATIC PARTY,House,Challenger,N,Democrat,brad  hoylman,,,,,,,
2814,H2CT01205,"HREZI, MUAD",CT,1,DEMOCRATIC PARTY,House,Challenger,P,Democrat,muad  hrezi,,,votejackie4ny,1122921580210921474,,,
2816,H8VA02087,"HUBBARD, GARRY",VA,2,GREEN PARTY,House,Challenger,N,Other,garry  hubbard,,,,,,,
2817,H2CA22165,"HUBBARD, LOURIN",CA,22,DEMOCRATIC PARTY,House,Challenger,P,Democrat,lourin  hubbard,https://ballotpedia.org/Lourin_Hubbard,,votepamgordon,,No tweets found.,Name not found.,
2819,H2IN02337,"HUBBARD, MIKE",IN,2,WRITE-IN,House,Challenger,N,Other,mike  hubbard,,,,,,,
2820,H2TN43017,"HUBBARD, STEVEN ERICH MR.",TN,4,INDEPENDENT,House,Challenger,N,Other,steven  hubbard,,,,,,,
2821,H4OR02228,"HUBER, RAIPH R",OR,2,REPUBLICAN PARTY,House,Challenger,N,Republican,raiph  huber,,,,,,,
2822,H2TX18181,"HUCKABEE, SCOTT",TX,36,REPUBLICAN PARTY,House,Challenger,N,Republican,scott  huckabee,,,,,,,
2824,H2MS04241,"HUDSON, JESSE GRAHAM",MS,4,INDEPENDENT,House,Challenger,N,Other,jesse  hudson,,,gormancongress,1190009225763622912,,,
2826,H2NC08185,"HUDSON, RICHARD L. JR.",NC,9,REPUBLICAN PARTY,House,Incumbent,C,Republican,richard  hudson,https://ballotpedia.org/Richard_Hudson,H001067,jeffgormanmry,774003095617634304,,,
2827,H2UT04080,"HUEY, NICHOLAS MICHAEL",UT,4,REPUBLICAN PARTY,House,Challenger,C,Republican,nicholas  huey,,,,,,,
2828,H2NH01288,"HUFF BROWN, GAIL",NH,1,REPUBLICAN PARTY,House,Challenger,P,Republican,gail  brown,https://ballotpedia.org/Gail_Huff_Brown,,,,,,
2829,H2FL19110,"HUFF, JIM",FL,19,REPUBLICAN PARTY,House,Challenger,C,Republican,jim  huff,https://ballotpedia.org/Jim_Huff_(Florida),,markgorman4ca06,,No tweets found.,Name not found.,
2832,H2LA05274,"HUFF, WALTER EARL",LA,5,DEMOCRATIC PARTY,House,Challenger,N,Democrat,walter  huff,https://ballotpedia.org/Walter_Huff,,nathancongress,1510846521427828736,,,
2834,H2NC12260,"HUFFMAN, ANDREW",NC,12,REPUBLICAN PARTY,House,Challenger,N,Republican,andrew  huffman,https://ballotpedia.org/Andrew_Huffman,,meg4congress,1262536461670395905,,,
2835,H2NE01191,"HUFFMAN, CURTIS D",NE,1,REPUBLICAN PARTY,House,Challenger,N,Republican,curtis  huffman,https://ballotpedia.org/Curtis_Huffman,,,,,,
2836,H2CA06259,"HUFFMAN, JARED",CA,2,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jared  huffman,https://ballotpedia.org/Jared_Huffman,H001068,drpaulgosar,872148729184362497,,,
2838,H2CA06259,"HUFFMAN, JARED",CA,2,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jared  huffman,https://ballotpedia.org/Jared_Huffman,H001068,repgosar,240760644,,,
2839,H8NC08109,"HUFFMAN, SCOTT",NC,8,DEMOCRATIC PARTY,House,Open seat,P,Democrat,scott  huffman,https://ballotpedia.org/Scott_Huffman,,,,,,
2840,H2TN92014,"HUGHES, ANGELA M",TN,92,DEMOCRATIC PARTY,House,Challenger,N,Democrat,angela  hughes,,,,,,,
2842,H0IL03133,"HUGHES, CHARLES M",IL,6,DEMOCRATIC PARTY,House,Challenger,N,Democrat,charles  hughes,https://ballotpedia.org/Charles_Hughes,,joshgottheimer,431105217,,,
2843,H2AK01125,"HUGHES, DAVID M",AK,0,INDEPENDENT,House,Open seat,N,Other,david  hughes,https://ballotpedia.org/David_Hughes,,repjoshg,815310506596691968,,,
2845,H0MI02094,"HUIZENGA, WILLIAM P",MI,4,REPUBLICAN PARTY,House,Incumbent,N,Republican,william  huizenga,https://ballotpedia.org/Bill_Huizenga,H001058,angelaforin7,1496998858622218244,,,
2847,H0MI02094,"HUIZENGA, WILLIAM P",MI,4,REPUBLICAN PARTY,House,Incumbent,N,Republican,william  huizenga,https://ballotpedia.org/Bill_Huizenga,H001058,joshgottheimer,431105217,,,
2848,H2TX08133,"HULLIHAN, JONATHAN KEITH",TX,8,REPUBLICAN PARTY,House,Open seat,C,Republican,jonathan  hullihan,https://ballotpedia.org/Jonathan_Hullihan,,,,,,
2849,H2CO08087,"HUMPHREY, JOHNNY",CO,8,DEMOCRATIC PARTY,House,Open seat,C,Democrat,johnny  humphrey,,,,,,,
2850,H2SC05102,"HUNDLEY, EVANGELINE",SC,5,DEMOCRATIC PARTY,House,Challenger,N,Democrat,evangeline  hundley,https://ballotpedia.org/Evangeline_Hundley,,,,,,
2851,H2UT04072,"HUNSAKER, JAKE",UT,4,REPUBLICAN PARTY,House,Challenger,P,Republican,jake  hunsaker,https://ballotpedia.org/Jake_Hunsaker,,,,,,
2852,H2PA03129,"HUNT, ALEXANDRA",PA,3,DEMOCRATIC PARTY,House,Challenger,C,Democrat,alexandra  hunt,https://ballotpedia.org/Alexandra_Hunt,,,,,,
2854,H2GA02189,"HUNT, JEREMY",GA,2,REPUBLICAN PARTY,House,Challenger,P,Republican,jeremy  hunt,https://ballotpedia.org/Jeremy_Hunt,,repkaygranger,161743731,,,
2855,H2TX12085,"HUNT, TREY JOSEPH",TX,12,DEMOCRATIC PARTY,House,Challenger,P,Democrat,trey  hunt,https://ballotpedia.org/Trey_Hunt,,grangercampaign,1197909460678823936,,,
2857,H0TX07170,"HUNT, WESLEY",TX,38,REPUBLICAN PARTY,House,Incumbent,C,Republican,wesley  hunt,https://ballotpedia.org/Wesley_Hunt_(Texas_Congress),H001095,grangercampaign,1197909460678823936,,,
2858,H0TX07170,"HUNT, WESLEY",TX,38,REPUBLICAN PARTY,House,Incumbent,C,Republican,wesley  hunt,https://ballotpedia.org/Wesley_Hunt_(Texas_Congress),H001095,repkaygranger,161743731,,,
2861,H2NY02115,"HUQ, MD MUZIBUL DR MD",NY,4,DEMOCRATIC PARTY,House,Challenger,P,Democrat,md  huq,https://ballotpedia.org/Muzib_Huq,,grassonew6th,1470348317636927491,,,
2862,H2WI03106,"HURLESS, DENISE LYNN RN",WI,3,REPUBLICAN PARTY,House,Open seat,N,Republican,denise  hurless,,,,,,,
2863,H8NV02129,"HURLEY, JESSE DOUGLAS",NV,2,REPUBLICAN PARTY,House,Challenger,N,Republican,jesse  hurley,,,,,,,
2865,H2TX31176,"HUTSON, JASON WAYNE",TX,31,REPUBLICAN PARTY,House,Challenger,P,Republican,jason  hutson,,,repgarretgraves,2951574214,,,
2866,H2IL05209,"HUYNH, KHAI-HOAN DAC",IL,5,DEMOCRATIC PARTY,House,Challenger,C,Democrat,khaihoan  huynh,,,repgarretgraves,2951574214,,,
2869,H2FL16108,"HYDE, MARTIN",FL,16,REPUBLICAN PARTY,House,Challenger,P,Republican,martin  hyde,https://ballotpedia.org/Martin_Hyde,,garretgraves,587100576,,,
2870,H2NJ03241,"HYLAND, SHAWN",NJ,3,REPUBLICAN PARTY,House,Challenger,C,Republican,shawn  hyland,,,repsamgraves,29766367,,,
2873,H2OR06082,"HYLLAND, BRIAN GENE JR",OR,6,DEMOCRATIC PARTY,House,Open seat,N,Democrat,brian  hylland,,,repsamgraves,29766367,,,
2874,H2NV03211,"HYNES, RANDELL SCOTT",NV,3,DEMOCRATIC PARTY,House,Challenger,N,Democrat,randell  hynes,https://ballotpedia.org/Randell_Hynes,,,,,,
2875,H8TX28039,"IDROGO, MICHAEL",TX,35,LIBERTARIAN PARTY,House,Challenger,N,Other,michael  idrogo,https://ballotpedia.org/Michael_Idrogo,,,,,,
2876,H0TX31097,"IMAM, DONNA",TX,37,DEMOCRATIC PARTY,House,Open seat,P,Democrat,donna  imam,https://ballotpedia.org/Donna_Imam,,,,,,
2877,H2CO07162,"IMER, LAUREL ANNE",CO,7,REPUBLICAN PARTY,House,Open seat,C,Republican,laurel  imer,https://ballotpedia.org/Laurel_Imer,,mollyforvermont,1676196787,,,
2879,H2OH07191,"IMPELLIZZERI, JOHN ANTHONY",OH,7,DEMOCRATIC PARTY,House,Open seat,N,Democrat,john  impellizzeri,,,,,,,
2880,H2ME01156,"INMAN, HOLLIS CHARLES CHANDLER",ME,1,INDEPENDENT,House,Challenger,N,Other,hollis  inman,,,,,,,
2881,H2PA18218,"IRWIN, STEVEN",PA,12,DEMOCRATIC PARTY,House,Open seat,P,Democrat,steven  irwin,https://ballotpedia.org/Steve_Irwin,,stevegraynj4,1488222818852642816,,,
2883,H2MO04223,"IRWIN, WILLIAM",MO,4,REPUBLICAN PARTY,House,Open seat,C,Republican,william  irwin,https://ballotpedia.org/William_Irwin_(Missouri),,,,,,
2885,H2NJ07200,"ISEMANN, JOHN HENRY",NJ,7,REPUBLICAN PARTY,House,Challenger,C,Republican,john  isemann,https://ballotpedia.org/John_Isemann,,terencegray4fl,1411447262530658308,,,
2886,H2WA09149,"ISHII, DAVID TADASHI",WA,9,DEMOCRATIC PARTY,House,Challenger,N,Democrat,david  ish,,,,,,,
2887,H0CA48024,"ISSA, DARRELL",CA,48,REPUBLICAN PARTY,House,Incumbent,C,Republican,darrell  issa,https://ballotpedia.org/Darrell_Issa,,alangrayson,41017380,,,
2889,H2NY12239,"ITKIS, MIKHAIL",NY,12,INDEPENDENT,House,Challenger,C,Other,mikhail  itkis,https://ballotpedia.org/Mikhail_Itkis,,,,,,
2890,H2TX03316,"IVANOVSKIS, JEREMY DANIEL",TX,3,REPUBLICAN PARTY,House,Open seat,P,Republican,jeremy  ivanovskis,https://ballotpedia.org/Jeremy_Ivanovskis,,,,,,
2891,H2MD04315,"IVEY, GLENN",MD,4,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,glenn  ivey,https://ballotpedia.org/Glenn_Ivey,I000058,,,,,
2892,H2GA04193,"IVY, SURREA MRS.",GA,4,REPUBLICAN PARTY,House,Challenger,N,Republican,surrea  ivy,https://ballotpedia.org/Surrea_Ivy,,,,,,
2893,H2CA14204,"IYER, STEVE",CA,14,REPUBLICAN PARTY,House,Challenger,N,Republican,steve  iyer,https://ballotpedia.org/Steve_Iyer,,repalgreentx,327625079,,,
2896,H2OR06025,"JACKSON, DERRY AL MR SR",OR,6,DEMOCRATIC PARTY,House,Open seat,N,Democrat,derry  jackson,,,repalgreen,156333623,,,
2897,H2AZ09134,"JACKSON, JANA JACKSON",AZ,9,REPUBLICAN PARTY,House,Challenger,N,Republican,jana  jackson,,,,,,,
2898,H2NC14076,"JACKSON, JEFF",NC,14,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jeff  jackson,https://ballotpedia.org/Jeff_Jackson,J000308,,,,,
2899,H2IL01349,"JACKSON, JONATHAN",IL,1,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jonathan  jackson,https://ballotpedia.org/Jonathan_Jackson_(Illinois),J000309,jenruthgreen,1336194495520661505,,,
2901,H2TX35151,"JACKSON, MARILYN",TX,35,REPUBLICAN PARTY,House,Challenger,C,Republican,marilyn  jackson,https://ballotpedia.org/Marilyn_Jackson,,,,,,
2902,H2FL10184,"JACKSON, NATALIE",FL,10,DEMOCRATIC PARTY,House,Open seat,C,Democrat,natalie  jackson,https://ballotpedia.org/Natalie_Jackson,,karenforflorida,1540810452745207810,,,
2904,H2FL20266,"JACKSON, PHIL",FL,20,DEMOCRATIC PARTY,House,Open seat,N,Democrat,phil  jackson,https://ballotpedia.org/Phil_Jackson,,drkarengreen,2335128157,,,
2906,H2MI13253,"JACKSON, RAMON",MI,13,REPUBLICAN PARTY,House,Challenger,N,Republican,ramon  jackson,,,,,,,
2908,H0TX13228,"JACKSON, RONNY LYNN",TX,13,REPUBLICAN PARTY,House,Incumbent,C,Republican,ronny  jackson,https://ballotpedia.org/Ronny_Jackson,J000304,drmarkgreen4tn,93412074,,,
2909,H0TX13228,"JACKSON, RONNY LYNN",TX,13,REPUBLICAN PARTY,House,Incumbent,C,Republican,ronny  jackson,https://ballotpedia.org/Ronny_Jackson,J000304,repmarkgreen,1080477288955826176,,,
2910,H2MI12180,"JACKSON, SHANELLE",MI,12,DEMOCRATIC PARTY,House,Challenger,N,Democrat,shanelle  jackson,https://ballotpedia.org/Shanelle_Jackson,,,,,,
2911,H0NY27090,"JACOBS, CHRISTOPHER L.",NY,23,REPUBLICAN PARTY,House,Incumbent,P,Republican,christopher  jacobs,,J000020,,,,,
2913,H2KS04115,"JACOBS, KYLE",KS,4,INDEPENDENT,House,Challenger,N,Other,kyle  jacobs,,,,,,,
2914,H2KS04123,"JACOBS, KYLE",KS,4,INDEPENDENT,House,Challenger,N,Other,kyle  jacobs,,,repmtg,1344356576786866176,,,
2915,H2KS04131,"JACOBS, KYLE",KS,4,INDEPENDENT,House,Challenger,N,Other,kyle  jacobs,,,,,,,
2916,H2CA26133,"JACOBS, MATTHEW",CA,26,REPUBLICAN PARTY,House,Challenger,P,Republican,matthew  jacobs,https://ballotpedia.org/Matt_Jacobs,,,,,,
2917,H8CA49074,"JACOBS, SARA",CA,51,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,sara  jacobs,https://ballotpedia.org/Sara_Jacobs,J000305,,,,,
2918,H2NY16107,"JAFFE, MARK",NY,16,DEMOCRATIC PARTY,House,Challenger,P,Democrat,mark  jaffe,https://ballotpedia.org/Mark_Jaffe,,,,,,
2919,H0CA43074,"JAFRI, KHALID",CA,9,DEMOCRATIC PARTY,House,Challenger,N,Democrat,khalid  jafri,https://ballotpedia.org/Khalid_Jeffrey_Jafri,,,,,,
2920,H0CA50210,"JAHN, LUCINDA KWH",CA,48,NONE,House,Challenger,N,Other,lucinda  jahn,https://ballotpedia.org/Lucinda_Jahn,,,,,,
2921,H2FL10325,"JAIN, USHA DR.",FL,10,NON-PARTY,House,Open seat,N,Other,usha  jain,https://ballotpedia.org/Usha_Jain,,,,,,
2922,H0NY09080,"JAMES, ISIAH",NY,9,DEMOCRATIC PARTY,House,Challenger,P,Democrat,isiah  james,,,,,,,
2923,H2WA07135,"JAMES, JESSE",WA,7,INDEPENDENT,House,Challenger,N,Other,jesse  james,https://ballotpedia.org/Jesse_James_(Washington),,votegreywolf,1421172734474612738,,,
2925,H2MI10150,"JAMES, JOHN",MI,10,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  james,https://ballotpedia.org/John_James_(Michigan),J000307,,,,,
