name,party,state,district,last_election,twitter,ballotpedia
Michael Joiner,Republican Party,Alabama,3,"May 24, 2022",[],https://ballotpedia.org/Michael_Joiner
Jim Jordan,Republican Party,Ohio,4,"November 8, 2022",['https://www.twitter.com/Jim_Jordan'],https://ballotpedia.org/Jim_Jordan_(Ohio)
Phil Heimlich,Republican Party,Ohio,8,"May 3, 2022",['https://www.twitter.com/philheimlich'],https://ballotpedia.org/Phil_Heimlich
Steve Laible,Democratic Party,Oregon,4,"May 17, 2022","['https://www.twitter.com/KodelParty', 'https://www.twitter.com/SteveLaible']",https://ballotpedia.org/Steve_Laible_(Oregon)
Usha Jain,No Party Affiliation,Florida,10,"November 8, 2022",['https://www.twitter.com/DRUSHAJAIN'],https://ballotpedia.org/Usha_Jain
Cody Hart,Republican Party,Washington,2,"August 2, 2022",[],https://ballotpedia.org/Cody_Hart
Dan Heiwig,Republican Party,Indiana,9,"May 3, 2022",['https://www.twitter.com/Heiwig2022'],https://ballotpedia.org/Dan_Heiwig
Dan Lux,Republican Party,Louisiana,2,"November 8, 2022",['https://www.twitter.com/votedlux'],https://ballotpedia.org/Dan_Lux
Irene Armendariz-Jackson,Republican Party,Texas,16,"November 8, 2022","['https://www.twitter.com/ArmendarizDis16', 'https://www.twitter.com/amazingurl09']",https://ballotpedia.org/Irene_Armendariz-Jackson
Ira Weinstein,Republican Party,Florida,23,"August 23, 2022",['https://www.twitter.com/Weinstein2022'],https://ballotpedia.org/Ira_Weinstein
Tashi Davis,Democratic Party,Maryland,7,"July 19, 2022","['https://www.twitter.com/tashi_davis', 'https://www.twitter.com/Iamtashidavis']",https://ballotpedia.org/Tashi_Davis
Larry Bucshon,Republican Party,Indiana,8,"November 8, 2022","['https://www.twitter.com/RepLarryBucshon', 'https://www.twitter.com/DrLarryBucshon']",https://ballotpedia.org/Larry_Bucshon
Michael Griffie,Democratic Party,Michigan,13,"August 2, 2022",['https://www.twitter.com/MichaelRGriffie'],https://ballotpedia.org/Michael_Griffie
Brad Sherman,Democratic Party,California,32,"November 8, 2022","['https://www.twitter.com/BradSherman', 'https://www.twitter.com/BradSherman4SFV']",https://ballotpedia.org/Brad_Sherman_(California)
Greg Steube,Republican Party,Florida,17,"November 8, 2022","['https://www.twitter.com/RepGregSteube', 'https://www.twitter.com/gregsteube']",https://ballotpedia.org/Greg_Steube
Justin Greywolf,Libertarian Party,Washington,8,"August 2, 2022",['https://www.twitter.com/votegreywolf'],https://ballotpedia.org/Justin_Greywolf
Mahesh Ganorkar,Republican Party,North Carolina,2,"May 17, 2022",['https://www.twitter.com/MaxCongress'],https://ballotpedia.org/Mahesh_Ganorkar
Tom Malinowski,Democratic Party,New Jersey,7,"November 8, 2022",['https://www.twitter.com/Malinowski'],https://ballotpedia.org/Tom_Malinowski
Joseph Lee Haywood,Republican Party,North Carolina,6,"May 17, 2022",['https://www.twitter.com/1Haywood'],https://ballotpedia.org/Joseph_Haywood
David Goodman,Independent,California,26,"June 7, 2022",[],https://ballotpedia.org/David_Goodman_(California)
Lourin Hubbard,Democratic Party,California,22,"June 7, 2022",['https://www.twitter.com/LourinHubbard'],https://ballotpedia.org/Lourin_Hubbard
Jonathan Mitchell,Republican Party,Texas,8,"March 1, 2022",['https://www.twitter.com/JMitchellforTX'],https://ballotpedia.org/Jonathan_Mitchell
Daniel Clyde Cummings,Constitution Party,Utah,3,"November 8, 2022",[],https://ballotpedia.org/Daniel_Clyde_Cummings
Brian Hansen,Democratic Party,Nevada,2,"June 14, 2022",[],https://ballotpedia.org/Brian_Hansen
Jake Pretot,Democratic Party,Maryland,3,"July 19, 2022",['https://www.twitter.com/jake_pretot'],https://ballotpedia.org/Jake_Pretot
Ameena Nuur Matthews,Democratic Party,Illinois,1,"June 28, 2022",['https://www.twitter.com/AmeenaMatthews'],https://ballotpedia.org/Ameena_Nuur_Matthews
Yushonda Midgette,Democratic Party,North Carolina,7,"May 17, 2022",[],https://ballotpedia.org/Yushonda_Midgette
Darrell Day,Republican Party,Texas,32,"March 1, 2022",[],https://ballotpedia.org/Darrell_Day
Milam Langella,Republican Party,Texas,2,"March 1, 2022",['https://www.twitter.com/Milam2022'],https://ballotpedia.org/Milam_Langella
Jeff Beierlein,Republican Party,Tennessee,5,"August 4, 2022",[],https://ballotpedia.org/Jeff_Beierlein
Jeffrey Fortenberry,Republican Party,Nebraska,1,"May 10, 2022",['https://www.twitter.com/supportfortNE'],https://ballotpedia.org/Jeff_Fortenberry
Francisco Lopez,Independent,Texas,23,"November 8, 2022",['https://www.twitter.com/usborderpatriot'],https://ballotpedia.org/Francisco_Lopez_(Texas)
Jay Chen,Democratic Party,California,45,"November 8, 2022",['https://www.twitter.com/jfchen'],https://ballotpedia.org/Jay_Chen
Elaine Luria,Democratic Party,Virginia,2,"November 8, 2022",['https://www.twitter.com/ElaineLuriaVA'],https://ballotpedia.org/Elaine_Luria
Gary Snyder,Democratic Party,Indiana,3,"November 8, 2022",['https://www.twitter.com/SnyderforIN03'],https://ballotpedia.org/Gary_Snyder_(Indiana)
Jason Holic,No Party Affiliation,Florida,10,"November 8, 2022","['https://www.twitter.com/HolicCongress', 'https://www.twitter.com/jholic']",https://ballotpedia.org/Jason_Holic
A. Wayne Johnson,Republican Party,Georgia,2,"May 24, 2022",[],https://ballotpedia.org/A._Wayne_Johnson
Conrad Kress,Republican Party,Hawaii,1,"November 8, 2022",['https://www.twitter.com/conradkressHI01'],https://ballotpedia.org/Conrad_Kress
Jan Perry,Nonpartisan,California,37,"November 8, 2022",['https://www.twitter.com/JanPerry'],https://ballotpedia.org/Jan_Perry
Jacob LaTurner,Republican Party,Kansas,2,"November 8, 2022","['https://www.twitter.com/RepLaTurner', 'https://www.twitter.com/JakeLaTurner']",https://ballotpedia.org/Jacob_LaTurner
Jacob Curnow,No Party Affiliation,Florida,13,"November 8, 2022",['https://www.twitter.com/RealJacobCurnow'],https://ballotpedia.org/Jacob_Curnow
William Parker,Democratic Party,Pennsylvania,12,"May 16, 2023",[],https://ballotpedia.org/William_Parker_(Pennsylvania)
Vincent Gallo,Republican Party,Texas,26,"March 1, 2022",[],https://ballotpedia.org/Vincent_Gallo
Stephan Mazur,Republican Party,Kentucky,5,"May 21, 2024",[],https://ballotpedia.org/Stephan_Mazur
Cindy Banyai,Democratic Party,Florida,19,"November 8, 2022",['https://www.twitter.com/Cindy_Banyai_FL'],https://ballotpedia.org/Cindy_Banyai
Kevin Craig,Libertarian Party,Missouri,7,"November 8, 2022",[],https://ballotpedia.org/Kevin_Craig_(Missouri)
Scott Fuller,Republican Party,West Virginia,1,"May 10, 2022",[],https://ballotpedia.org/Scott_Fuller_(West_Virginia)
Hank Schroeder,Independent,New Jersey,4,"November 8, 2022",['https://www.twitter.com/hank_schroeder'],https://ballotpedia.org/Hank_Schroeder
Alexander Halter,Republican Party,New Jersey,11,"June 7, 2022",[],https://ballotpedia.org/Alexander_Halter
Kina Collins,Democratic Party,Illinois,7,"June 28, 2022",['https://www.twitter.com/KinaCollinsIL'],https://ballotpedia.org/Kina_Collins
Harry Welty,Republican Party,Minnesota,8,"August 9, 2022",[],https://ballotpedia.org/Harry_Welty
Mark Tashjian,Libertarian Party,Massachusetts,6,"November 8, 2022",['https://www.twitter.com/mark_tashjian'],https://ballotpedia.org/Mark_Tashjian
Lynnette Williams,Democratic Party,Tennessee,8,"November 8, 2022",[],https://ballotpedia.org/Lynnette_Williams
Martell Bivings,Republican Party,Michigan,13,"November 8, 2022",['https://www.twitter.com/BivingsCongress'],https://ballotpedia.org/Martell_Bivings
Joyce Beatty,Democratic Party,Ohio,3,"November 8, 2022","['https://www.twitter.com/RepBeatty', 'https://www.twitter.com/JoyceBeatty']",https://ballotpedia.org/Joyce_Beatty
Richard Ausman,Democratic Party,Wisconsin,7,"November 8, 2022",[],https://ballotpedia.org/Richard_Ausman
Jeff Van Drew,Republican Party,New Jersey,2,"November 8, 2022",['https://www.twitter.com/Congressman_JVD'],https://ballotpedia.org/Jeff_Van_Drew
Julia Letlow,Republican Party,Louisiana,5,"November 8, 2022","['https://www.twitter.com/RepJuliaLetlow', 'https://www.twitter.com/jbletlow']",https://ballotpedia.org/Julia_Letlow
Steve Womack,Republican Party,Arkansas,3,"November 8, 2022","['https://www.twitter.com/rep_stevewomack', 'https://www.twitter.com/womack4congress']",https://ballotpedia.org/Steve_Womack
Tom Tiffany,Republican Party,Wisconsin,7,"November 8, 2022","['https://www.twitter.com/RepTiffany', 'https://www.twitter.com/TomTiffanyWI']",https://ballotpedia.org/Tom_Tiffany
Sean Casten,Democratic Party,Illinois,6,"November 8, 2022","['https://www.twitter.com/RepCasten', 'https://www.twitter.com/SeanCasten']",https://ballotpedia.org/Sean_Casten
Jullian Bishop Sr.,Democratic Party,North Carolina,1,"May 17, 2022",[],https://ballotpedia.org/Jullian_Bishop_Sr.
Nathaniel Moran,Republican Party,Texas,1,"November 8, 2022","['https://www.twitter.com/RepNateMoran', 'https://www.twitter.com/moran4congress']",https://ballotpedia.org/Nathaniel_Moran
Shanelle Jackson,Democratic Party,Michigan,12,"August 2, 2022",['https://www.twitter.com/ElectShanelle'],https://ballotpedia.org/Shanelle_Jackson
Paul Irving Jones,Republican Party,California,44,"November 8, 2022",['https://www.twitter.com/Congress2020J'],https://ballotpedia.org/Paul_Irving_Jones_(California)
Frank Bertone,Independent,Arizona,6,"November 8, 2022",[],https://ballotpedia.org/Frank_Bertone
Ronny L. Jackson,Republican Party,Texas,13,"November 8, 2022","['https://www.twitter.com/RepRonnyJackson', 'https://www.twitter.com/RonnyJacksonTX']",https://ballotpedia.org/Ronny_Jackson
David Hughes,Independent,Alaska,,"August 16, 2022",[],https://ballotpedia.org/David_Hughes
Jimih Jones,Republican Party,California,4,"June 7, 2022",[],https://ballotpedia.org/Jimih_Jones
Kevin Kocina,Republican Party,Minnesota,1,"May 24, 2022",[],https://ballotpedia.org/Kevin_Kocina
Sianay Clifford,Democratic Party,Vermont,,"August 9, 2022",[],https://ballotpedia.org/Sianay_Clifford
Shervin Aazami,Democratic Party,California,32,"June 7, 2022",['https://www.twitter.com/AazamiShervin'],https://ballotpedia.org/Shervin_Aazami
Rick DeVoe,Democratic Party,Minnesota,1,"May 24, 2022",[],https://ballotpedia.org/Rick_DeVoe
David Keith Langford,Republican Party,California,6,"June 7, 2022",['https://www.twitter.com/DKLJcongress'],https://ballotpedia.org/David_Langford
Renee Taylor,Nonpartisan,California,49,"June 7, 2022",['https://www.twitter.com/SoCal_Reborn'],https://ballotpedia.org/Renee_Taylor
Ed Hershey,Working Class Party,Illinois,4,"November 8, 2022",[],https://ballotpedia.org/Ed_Hershey
Gerry Austin,Republican Party,North Carolina,6,"May 17, 2022",['https://www.twitter.com/ElectAustin'],https://ballotpedia.org/Gerry_Austin
Jacqueline Collins,Democratic Party,Illinois,1,"June 28, 2022",[],https://ballotpedia.org/Jacqueline_Collins
Christine Quinn,Republican Party,Florida,13,"August 23, 2022",['https://www.twitter.com/ElectQuinn'],https://ballotpedia.org/Christine_Quinn
Matthew Burril,Republican Party,North Carolina,11,"May 17, 2022",['https://www.twitter.com/burril4congress'],https://ballotpedia.org/Matthew_Burril
Ron Noble,Republican Party,Oregon,6,"May 17, 2022",['https://www.twitter.com/NobleForOregon'],https://ballotpedia.org/Ron_Noble
Liz Cheney,Republican Party,Wyoming,,"August 16, 2022",['https://www.twitter.com/Liz_Cheney'],https://ballotpedia.org/Liz_Cheney
Raul Ruiz,Democratic Party,California,25,"November 8, 2022","['https://www.twitter.com/repraulruizmd', 'https://www.twitter.com/Dr_RaulRuiz']",https://ballotpedia.org/Raul_Ruiz
Mary Ann Contogiannis,Republican Party,North Carolina,6,"May 17, 2022",['https://www.twitter.com/MContogiannis'],https://ballotpedia.org/Mary_Ann_Contogiannis
J.R. Majewski,Republican Party,Ohio,9,"November 5, 2024",[],https://ballotpedia.org/J.R._Majewski
Lee Stahley,Republican Party,Ohio,3,"November 8, 2022",['https://www.twitter.com/LeeStahley'],https://ballotpedia.org/Lee_Stahley
Lisa Bartlett,,California,49,"June 7, 2022",['https://www.twitter.com/bartlettforca'],https://ballotpedia.org/Lisa_Bartlett
Jeremiah Schaffer,No Party Affiliation,Florida,28,"November 8, 2022",['https://www.twitter.com/JSchafferFL28'],https://ballotpedia.org/Jeremiah_Schaffer
Jimmy Gomez,Democratic Party,California,34,"November 8, 2022","['https://www.twitter.com/RepJimmyGomez', 'https://www.twitter.com/JimmyGomezCA']",https://ballotpedia.org/Jimmy_Gomez
Marshall Dawson,Republican Party,Colorado,2,"November 8, 2022",[],https://ballotpedia.org/Marshall_Dawson
Vedat Gashi,Democratic Party,New York,16,"August 23, 2022",['https://www.twitter.com/LegislatorGashi'],https://ballotpedia.org/Vedat_Gashi
Michelle Fischbach,Republican Party,Minnesota,7,"November 8, 2022","['https://www.twitter.com/RepFischbach', 'https://www.twitter.com/FischbachMN7', 'https://www.twitter.com/michellefischb']",https://ballotpedia.org/Michelle_Fischbach
Gregory W. Meeks,Democratic Party,New York,5,"November 8, 2022","['https://www.twitter.com/repgregorymeeks', 'https://www.twitter.com/GregMeeksNYC']",https://ballotpedia.org/Gregory_Meeks
Chol Majok,Democratic Party,New York,22,"August 23, 2022","['https://www.twitter.com/Chol_4Congress', 'https://www.twitter.com/thecholmajok']",https://ballotpedia.org/Chol_Majok
Peter Hernandez,Republican Party,California,18,"November 8, 2022",[],https://ballotpedia.org/Peter_Hernandez
Colt Black,Republican Party,Maryland,6,"July 19, 2022",[],https://ballotpedia.org/Colt_Black
David Segal,Democratic Party,Rhode Island,2,"September 13, 2022",['https://www.twitter.com/DavidSegalRI'],https://ballotpedia.org/David_Segal
Nadia Smalley,Democratic Party,California,49,"June 7, 2022",[],https://ballotpedia.org/Nadia_Smalley
Kimberly Walker,Democratic Party,Florida,12,"November 8, 2022",['https://www.twitter.com/kw4congress'],https://ballotpedia.org/Kimberly_Walker
Charlotte Macbagito,Democratic Party,Georgia,5,"May 24, 2022",[],https://ballotpedia.org/Charlotte_Macbagito
Austin Scott,Republican Party,Georgia,8,"November 8, 2022","['https://www.twitter.com/AustinScottGA08', 'https://www.twitter.com/AustinScott4GA']",https://ballotpedia.org/Austin_Scott
Christian Collins,Republican Party,Texas,8,"March 1, 2022",['https://www.twitter.com/collinsfortx'],https://ballotpedia.org/Christian_Collins
Eric Hohman,Republican Party,Texas,28,"March 1, 2022",[],https://ballotpedia.org/Eric_Hohman
Douglas Michael Basler,Republican Party,Washington,9,"November 8, 2022",['https://www.twitter.com/dougbasler'],https://ballotpedia.org/Doug_Basler
Jason Cullen,Libertarian Party,New Jersey,4,"November 8, 2022",['https://www.twitter.com/Cullen4Congress'],https://ballotpedia.org/Jason_Cullen
Jerrold Nadler,Democratic Party,New York,12,"November 8, 2022","['https://www.twitter.com/RepJerryNadler', 'https://www.twitter.com/JerryNadler']",https://ballotpedia.org/Jerrold_Nadler
Patrick T. McHenry,Republican Party,North Carolina,10,"November 8, 2022","['https://www.twitter.com/PatrickMcHenry', 'https://www.twitter.com/McHenryCampaign']",https://ballotpedia.org/Patrick_McHenry
Jared Evan Moskowitz,Democratic Party,Florida,23,"November 8, 2022","['https://www.twitter.com/RepMoskowitz', 'https://www.twitter.com/JaredEMoskowitz']",https://ballotpedia.org/Jared_Moskowitz
William Timmons,Republican Party,South Carolina,4,"November 8, 2022","['https://www.twitter.com/RepTimmons', 'https://www.twitter.com/VoteTimmons']",https://ballotpedia.org/William_Timmons
Kalena Bruce,Republican Party,Missouri,4,"August 2, 2022","['https://www.twitter.com/KalenaBruce', 'https://www.twitter.com/kalena_bruce']",https://ballotpedia.org/Kalena_Bruce
Jim Bunn,Republican Party,Oregon,6,"May 17, 2022",[],https://ballotpedia.org/Jim_Bunn
Jasmine Beach-Ferrara,Democratic Party,North Carolina,11,"November 8, 2022",['https://www.twitter.com/JBeachFerrara'],https://ballotpedia.org/Jasmine_Beach-Ferrara
Christine Villaverde,Republican Party,North Carolina,2,"November 8, 2022",['https://www.twitter.com/Villaverde4NC'],https://ballotpedia.org/Christine_Villaverde
Kevin Kiley,Republican Party,California,3,"November 8, 2022",['https://www.twitter.com/KevinKileyCA'],https://ballotpedia.org/Kevin_Kiley
Matthew Feigenbaum,Independent,Colorado,5,"November 8, 2022",[],https://ballotpedia.org/Matthew_Feigenbaum
Jennifer Pace,Republican Party,Indiana,7,"May 3, 2022",[],https://ballotpedia.org/Jennifer_Pace
Jonathan Simpson,Republican Party,North_Carolina,14,"May 17, 2022",['https://www.twitter.com/realjdsimpson'],https://ballotpedia.org/Jonathan_Simpson
Jacob VandenPlas,Libertarian Party,Wisconsin,8,"November 8, 2022",['https://www.twitter.com/JacobVandenplas'],https://ballotpedia.org/Jacob_VandenPlas
Levi Leatherberry,Libertarian Party,Oregon,4,"November 8, 2022",[],https://ballotpedia.org/Levi_Leatherberry
Femi Oduwole,Democratic Party,Georgia,10,"May 24, 2022",['https://www.twitter.com/FemiOduwole1'],https://ballotpedia.org/Femi_Oduwole
Josiah O'Neil,Republican Party,California,49,"June 7, 2022",['https://www.twitter.com/JosiahONeilCA'],https://ballotpedia.org/Josiah_O'Neil
Brian Tibbs,Republican Party,Indiana,9,"May 3, 2022",['https://www.twitter.com/BrianETibbs'],https://ballotpedia.org/Brian_Tibbs
Evangeline Hundley,Democratic Party,South Carolina,5,"November 8, 2022",['https://www.twitter.com/district5eva'],https://ballotpedia.org/Evangeline_Hundley
Lavern Spicer,Republican Party,Florida,24,"August 23, 2022",['https://www.twitter.com/lavern_spicer'],https://ballotpedia.org/Lavern_Spicer
Robert Ornelas,American Independent Party,Alaska,,"November 8, 2022",[],https://ballotpedia.org/Robert_Ornelas
Gregory Coll,Republican Party,Maryland,8,"November 8, 2022",['https://www.twitter.com/CollforCongress'],https://ballotpedia.org/Gregory_Coll
Vincent Cavaleri,Republican Party,Washington,1,"November 8, 2022",['https://www.twitter.com/cavalerifor'],https://ballotpedia.org/Vincent_Cavaleri
Kurt Winstead,Republican Party,Tennessee,5,"August 4, 2022",['https://www.twitter.com/KurtWinstead'],https://ballotpedia.org/Kurt_Winstead
Sheila Jackson Lee,Democratic Party,Texas,18,"November 8, 2022",['https://www.twitter.com/JacksonLeeTX18'],https://ballotpedia.org/Sheila_Jackson_Lee
Nalini Joseph,Republican Party,North Carolina,12,"May 17, 2022",['https://www.twitter.com/fornalini'],https://ballotpedia.org/Nalini_Joseph
