fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,twitter_name,ballotpedia,bioguide_id,twitter_id
H2PA15131,"MOLESEVICH, MIKE",PA,15,DEMOCRATIC PARTY,House,Challenger,P,Democrat,mike  molesevich,NA,https://ballotpedia.org/Michael_Molesevich,NA,
H2NY19127,"MOLINARO, MARCUS J.",NY,19,REPUBLICAN PARTY,House,Incumbent,C,Republican,marcus  molinaro,RepMolinaroNY19,https://ballotpedia.org/Marcus_Molinaro,M001221,1603419749748297728
H2NY19127,"MOLINARO, MARCUS J.",NY,19,REPUBLICAN PARTY,House,Incumbent,C,Republican,marcus  molinaro,MarcMolinaroNY,https://ballotpedia.org/Marcus_Molinaro,M001221,1603419749748297728
H2NY19127,"MOLINARO, MARCUS J.",NY,19,REPUBLICAN PARTY,House,Incumbent,C,Republican,marcus  molinaro,RepMolinaroNY19,https://ballotpedia.org/Marcus_Molinaro,M001221,17581393
H2NY19127,"MOLINARO, MARCUS J.",NY,19,REPUBLICAN PARTY,House,Incumbent,C,Republican,marcus  molinaro,MarcMolinaroNY,https://ballotpedia.org/Marcus_Molinaro,M001221,17581393
H2CO06214,"MONAHAN, STEVEN EDWARD",CO,06,REPUBLICAN PARTY,House,Challenger,C,Republican,steven  monahan,stevenmonahanco,https://ballotpedia.org/Steve_Monahan,NA,
H8TN06078,"MONDAY, CHRISTOPHER BRIAN",TN,06,UNAFFILIATED,House,Challenger,N,Other,christopher  monday,NA,NA,NA,
H2CA43419,"MONESTIME, JEAN M.",CA,43,DEMOCRATIC PARTY,House,Challenger,N,Democrat,jean  monestime,NA,https://ballotpedia.org/Jean_M._Monestime_(California),NA,
H2KY05169,"MONHOLLEN, BRANDON",KY,05,REPUBLICAN PARTY,House,Challenger,N,Republican,brandon  monhollen,Brandon4_KY_5th,https://ballotpedia.org/Brandon_Monhollen,NA,
H0FL10113,"MONTAGUE, WILLIE",FL,10,REPUBLICAN PARTY,House,Challenger,N,Republican,willie  montague,RepMontague,https://ballotpedia.org/Willie_Montague,NA,
H2FL27055,"MONTALVO, ANGEL",FL,27,DEMOCRATIC PARTY,House,Challenger,C,Democrat,angel  montalvo,MontalvoFL27,https://ballotpedia.org/Angel_Montalvo,NA,
H2TX16250,"MONTANEZ BERRIOS (DMB), DELIRIS",TX,16,REPUBLICAN PARTY,House,Challenger,N,Republican,deliris  dmb,NA,NA,NA,
H2VA07246,"MONTEFORTE, MICHAEL A. JR",VA,07,REPUBLICAN PARTY,House,Challenger,N,Republican,michael  monteforte,NA,NA,NA,
H2TX08323,"MONTGOMERY, CHUCK",TX,08,REPUBLICAN PARTY,House,Open seat,N,Republican,chuck  montgomery,NA,https://ballotpedia.org/Chuck_Montgomery,NA,
H2TX07101,"MONTGOMERY, ERIN MEREDITH",TX,07,REPUBLICAN PARTY,House,Challenger,N,Republican,erin  montgomery,NA,NA,NA,
H2TX18207,"MONTIEL, CARMEN",TX,18,REPUBLICAN PARTY,House,Challenger,P,Republican,carmen  montiel,Carmen4Congress,https://ballotpedia.org/Carmen_Maria_Montiel,NA,
H2TX35227,"MONTOYA, SAMUEL",TX,35,REPUBLICAN PARTY,House,Challenger,N,Republican,samuel  montoya,SamCMontoya,https://ballotpedia.org/Sam_Montoya,NA,
H4MI04126,"MOOLENAAR, JOHN MR.",MI,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  moolenaar,RepMoolenaar,https://ballotpedia.org/John_Moolenaar,M001194,2696643955
H4MI04126,"MOOLENAAR, JOHN MR.",MI,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  moolenaar,JohnMoolenaar,https://ballotpedia.org/John_Moolenaar,M001194,2696643955
H4MI04126,"MOOLENAAR, JOHN MR.",MI,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  moolenaar,RepMoolenaar,https://ballotpedia.org/John_Moolenaar,M001194,2147483647
H4MI04126,"MOOLENAAR, JOHN MR.",MI,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  moolenaar,JohnMoolenaar,https://ballotpedia.org/John_Moolenaar,M001194,2147483647
H4MI04126,"MOOLENAAR, JOHN MR.",MI,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  moolenaar,RepMoolenaar,https://ballotpedia.org/John_Moolenaar,M001194,41198239
H4MI04126,"MOOLENAAR, JOHN MR.",MI,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,john  moolenaar,JohnMoolenaar,https://ballotpedia.org/John_Moolenaar,M001194,41198239
H2WA07127,"MOON, CLIFFORD E",WA,07,REPUBLICAN PARTY,House,Challenger,P,Republican,clifford  moon,NA,https://ballotpedia.org/Cliff_Moon,NA,
H4WV02080,"MOONEY, ALEXANDER XAVIER",WV,02,REPUBLICAN PARTY,House,Incumbent,N,Republican,alexander  mooney,RepAlexMooney,https://ballotpedia.org/Alexander_Mooney,M001195,2964526557
H4WV02080,"MOONEY, ALEXANDER XAVIER",WV,02,REPUBLICAN PARTY,House,Incumbent,N,Republican,alexander  mooney,RepAlexMooney,https://ballotpedia.org/Alexander_Mooney,M001195,2147483647
H4WV02080,"MOONEY, ALEXANDER XAVIER",WV,02,REPUBLICAN PARTY,House,Incumbent,N,Republican,alexander  mooney,RepAlexMooney,https://ballotpedia.org/Alexander_Mooney,M001195,1491350114
H2MO07135,"MOON, MIKE",MO,07,REPUBLICAN PARTY,House,Open seat,P,Republican,mike  moon,realmikemoon,https://ballotpedia.org/Mike_Moon,NA,
H2NY23145,"MOON, RICHARD",NY,23,REPUBLICAN PARTY,House,Open seat,P,Republican,richard  moon,NA,NA,NA,
H0UT01205,"MOORE, BLAKE",UT,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,blake  moore,RepBlakeMoore,https://ballotpedia.org/Blake_Moore,M001213,1337452596093587456
H0UT01205,"MOORE, BLAKE",UT,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,blake  moore,ElectBlakeMoore,https://ballotpedia.org/Blake_Moore,M001213,1337452596093587456
H0UT01205,"MOORE, BLAKE",UT,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,blake  moore,RepBlakeMoore,https://ballotpedia.org/Blake_Moore,M001213,551935844
H0UT01205,"MOORE, BLAKE",UT,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,blake  moore,ElectBlakeMoore,https://ballotpedia.org/Blake_Moore,M001213,551935844
H2NY01182,"MOORE, EDWARD FRANCIS JR",NY,01,REPUBLICAN PARTY,House,Open seat,N,Republican,edward  moore,NA,NA,NA,
H8AL02171,"MOORE, FELIX BARRY",AL,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,felix  moore,RepBarryMoore,https://ballotpedia.org/Barry_Moore_(Alabama),M001212,1339006078688825344
H8AL02171,"MOORE, FELIX BARRY",AL,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,felix  moore,RepBarryMoore,https://ballotpedia.org/Barry_Moore_(Alabama),M001212,74054398
H2AZ01347,"MOORE FOR AZ, JOHN W",AZ,01,REPUBLICAN PARTY,House,Challenger,C,Republican,john  az,NA,NA,NA,
H4WI04183,"MOORE, GWEN S",WI,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,gwen  moore,RepGwenMoore,https://ballotpedia.org/Gwen_Moore,M001160,22669526
H4WI04183,"MOORE, GWEN S",WI,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,gwen  moore,Gwen4Congress,https://ballotpedia.org/Gwen_Moore,M001160,22669526
H4WI04183,"MOORE, GWEN S",WI,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,gwen  moore,RepGwenMoore,https://ballotpedia.org/Gwen_Moore,M001160,784965392
H4WI04183,"MOORE, GWEN S",WI,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,gwen  moore,Gwen4Congress,https://ballotpedia.org/Gwen_Moore,M001160,784965392
H2GA03153,"MOORE, RODNEY R.",GA,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,rodney  moore,NA,NA,NA,
H2FL09228,"MOORE, SCOTTY",FL,09,REPUBLICAN PARTY,House,Challenger,N,Republican,scotty  moore,ScottyMoore4FL,https://ballotpedia.org/Scotty_Moore,NA,
H2CO07188,"MOPPER, JUIUS B",CO,07,DEMOCRATIC PARTY,House,Open seat,N,Democrat,juius  mopper,NA,NA,NA,
H2RI02192,"MOQUIN, CAMERON",RI,02,DEMOCRATIC PARTY,House,Open seat,N,Democrat,cameron  moquin,NA,NA,NA,
H2FL09277,"MORALES, ADIANIS",FL,09,REPUBLICAN PARTY,House,Challenger,P,Republican,adianis  morales,NA,https://ballotpedia.org/Adianis_Morales,NA,
H2TX01112,"MORAN, NATHANIEL QUENTIN",TX,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,nathaniel  moran,RepNateMoran,https://ballotpedia.org/Nathaniel_Moran,M001224,
H2TX01112,"MORAN, NATHANIEL QUENTIN",TX,01,REPUBLICAN PARTY,House,Incumbent,C,Republican,nathaniel  moran,moran4congress,https://ballotpedia.org/Nathaniel_Moran,M001224,
H2CA38245,"MOREIRA, ELIZABETH",CA,38,DEMOCRATIC PARTY,House,Challenger,N,Democrat,elizabeth  moreira,NA,NA,NA,
H4FL21054,"MOREL, EMMANUEL G",FL,20,DEMOCRATIC PARTY,House,Challenger,N,Democrat,emmanuel  morel,egmorel1960,https://ballotpedia.org/Emmanuel_Morel,NA,
H2NC13268,"MOREL, JESSICA",NC,13,REPUBLICAN PARTY,House,Open seat,P,Republican,jessica  morel,NA,https://ballotpedia.org/Jessica_Morel,NA,
H8NY25105,"MORELLE, JOSEPH D",NY,25,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,joseph  morelle,repjoemorelle,https://ballotpedia.org/Joseph_Morelle,M001206,1064595993222615040
H8NY25105,"MORELLE, JOSEPH D",NY,25,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,joseph  morelle,votemorelle,https://ballotpedia.org/Joseph_Morelle,M001206,1064595993222615040
H8NY25105,"MORELLE, JOSEPH D",NY,25,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,joseph  morelle,repjoemorelle,https://ballotpedia.org/Joseph_Morelle,M001206,977247448820305920
H8NY25105,"MORELLE, JOSEPH D",NY,25,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,joseph  morelle,votemorelle,https://ballotpedia.org/Joseph_Morelle,M001206,977247448820305920
H2CA39193,"MORENO, TONY",CA,39,REPUBLICAN PARTY,House,Challenger,N,Republican,tony  moreno,NA,https://ballotpedia.org/Tony_Moreno_(California),NA,
H2AZ04218,"MORGAN, ADAM",AZ,09,REPUBLICAN PARTY,House,Challenger,P,Republican,adam  morgan,Morgan4Az,https://ballotpedia.org/Adam_Morgan_(Arizona),NA,
H2FL10176,"MORGAN, CARTER",FL,10,REPUBLICAN PARTY,House,Open seat,N,Republican,carter  morgan,NA,NA,NA,
H2TN03227,"MORGAN, KENNETH FARRELL MR. SR",TN,03,REPUBLICAN PARTY,House,Challenger,C,Republican,kenneth  morgan,NA,NA,NA,
H2MD02343,"MORGAN, YURIPZY",MD,03,REPUBLICAN PARTY,House,Challenger,P,Republican,yuripzy  morgan,YMforcongress,https://ballotpedia.org/Yuripzy_Morgan,NA,
H2OH06110,"MORGENSTERN, MICHAEL S.",OH,06,REPUBLICAN PARTY,House,Challenger,P,Republican,michael  morgenstern,NA,https://ballotpedia.org/Michael_Morgenstern,NA,
H2RI02242,"MORGENTHAU, SARAH",RI,02,DEMOCRATIC PARTY,House,Open seat,P,Democrat,sarah  morgenthau,SarahForRI,https://ballotpedia.org/Sarah_Morgenthau,NA,
H2RI02242,"MORGENTHAU, SARAH",RI,02,DEMOCRATIC PARTY,House,Open seat,P,Democrat,sarah  morgenthau,SarahMorgenthau,https://ballotpedia.org/Sarah_Morgenthau,NA,
H2NV03237,"MORRIS, ROBERT BRUCE",NV,03,NON-PARTY,House,Challenger,N,Other,robert  morris,NA,NA,NA,
H2VA04151,"MORRISSEY, JOSEPH DEE",VA,04,DEMOCRATIC PARTY,House,Challenger,N,Democrat,joseph  morrissey,NA,NA,NA,
H2SC06167,"MORRIS, SONIA A.",SC,06,REPUBLICAN PARTY,House,Challenger,N,Republican,sonia  morris,SCCongressSonia,https://ballotpedia.org/A._Sonia_Morris,NA,
H2SC06167,"MORRIS, SONIA A.",SC,06,REPUBLICAN PARTY,House,Challenger,N,Republican,sonia  morris,DivinelyDezined,https://ballotpedia.org/A._Sonia_Morris,NA,
H2IL17154,"MORRIS, SPENCE EDMUND III",IL,17,DEMOCRATIC PARTY,House,Open seat,N,Democrat,spence  morris,NA,NA,NA,
H2SC07306,"MORRIS, SPENCER ALLEN",SC,07,REPUBLICAN PARTY,House,Challenger,C,Republican,spencer  morris,NA,https://ballotpedia.org/Spencer_Morris,NA,
H2CA42189,"MOSELY, BRANDON",CA,41,DEMOCRATIC PARTY,House,Challenger,P,Democrat,brandon  mosely,NA,NA,NA,
H2AZ06262,"MOSER, MAVRICK CODY MR.",AZ,06,REPUBLICAN PARTY,House,Challenger,N,Republican,mavrick  moser,NA,NA,NA,
H2FL22171,"MOSKOWITZ, JARED",FL,23,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jared  moskowitz,RepMoskowitz,https://ballotpedia.org/Jared_Moskowitz,M001217,1610009027743830016
H2FL22171,"MOSKOWITZ, JARED",FL,23,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jared  moskowitz,JaredEMoskowitz,https://ballotpedia.org/Jared_Moskowitz,M001217,1610009027743830016
H2GA08079,"MOSLEY, MARK",GA,08,LIBERTARIAN PARTY,House,Challenger,N,Other,mark  mosley,NA,NA,NA,
H4MA06090,"MOULTON, SETH",MA,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,seth  moulton,RepMoulton,https://ballotpedia.org/Seth_Moulton,M001196,3091316093
H4MA06090,"MOULTON, SETH",MA,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,seth  moulton,sethmoulton,https://ballotpedia.org/Seth_Moulton,M001196,3091316093
H4MA06090,"MOULTON, SETH",MA,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,seth  moulton,RepMoulton,https://ballotpedia.org/Seth_Moulton,M001196,248495200
H4MA06090,"MOULTON, SETH",MA,06,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,seth  moulton,sethmoulton,https://ballotpedia.org/Seth_Moulton,M001196,248495200
H0NH01282,"MOWERS, MATT",NH,01,REPUBLICAN PARTY,House,Challenger,P,Republican,matt  mowers,mowers,https://ballotpedia.org/Matt_Mowers,NA,
H2VA05125,"MOY, DANIEL ROBERT MR.",VA,05,REPUBLICAN PARTY,House,Challenger,C,Republican,daniel  moy,votedanmoy,https://ballotpedia.org/Dan_Moy,NA,
H2GU01031,"MOYLAN, JAMES C.",GU,00,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  moylan,NA,NA,M001219,
H0IN01150,"MRVAN, FRANK J.",IN,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,frank  mrvan,RepMrvan,https://ballotpedia.org/Frank_Mrvan_(Indiana_congressional_member),M001214,1346205046036377600
H0IN01150,"MRVAN, FRANK J.",IN,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,frank  mrvan,mrvan4congress,https://ballotpedia.org/Frank_Mrvan_(Indiana_congressional_member),M001214,1346205046036377600
H0IN01150,"MRVAN, FRANK J.",IN,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,frank  mrvan,Fjmrvan,https://ballotpedia.org/Frank_Mrvan_(Indiana_congressional_member),M001214,1346205046036377600
H2MI13287,"MUA, TONI",MI,13,DEMOCRATIC PARTY,House,Challenger,N,Democrat,toni  mua,NA,NA,NA,
H2WI03171,"MUELLER, DUSTIN",WI,03,REPUBLICAN PARTY,House,Open seat,N,Republican,dustin  mueller,NA,NA,NA,
H2NY18129,"MUGULUSI, MOSES R.",NY,18,DEMOCRATIC PARTY,House,Challenger,N,Democrat,moses  mugulusi,Mugulusi4Senate,https://ballotpedia.org/Moses_Mugulusi,NA,
H2CO06180,"MULDER, ERIC",CO,06,LIBERTARIAN PARTY,House,Challenger,C,Other,eric  mulder,MulderForCO,https://ballotpedia.org/Eric_Mulder,NA,
H2CO06180,"MULDER, ERIC",CO,06,LIBERTARIAN PARTY,House,Challenger,C,Other,eric  mulder,AgentMulder303,https://ballotpedia.org/Eric_Mulder,NA,
H2OR04129,"MULHOLLAND, ZACHARY FLEMING",OR,04,DEMOCRATIC PARTY,House,Open seat,N,Democrat,zachary  mulholland,NA,NA,NA,
H2WI06067,"MULLENIX, DOUGLAS",WI,06,REPUBLICAN PARTY,House,Challenger,P,Republican,douglas  mullenix,douglasforwi,https://ballotpedia.org/Douglas_Mullenix,NA,
H2CA14162,"MULLIN, KEVIN",CA,15,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,kevin  mullin,kevinmullin,https://ballotpedia.org/Kevin_Mullin_(California),M001225,1610411994888409088
H2OK02083,"MULLIN, MARKWAYNE MR.",OK,02,REPUBLICAN PARTY,House,Incumbent,P,Republican,markwayne  mullin,NA,NA,M001190,1060370282
H2OK02083,"MULLIN, MARKWAYNE MR.",OK,02,REPUBLICAN PARTY,House,Incumbent,P,Republican,markwayne  mullin,NA,NA,M001190,366304362
H2TX30145,"MULUGHETA, ABEL",TX,30,DEMOCRATIC PARTY,House,Open seat,C,Democrat,abel  mulugheta,abelfortexas,https://ballotpedia.org/Abel_Mulugheta,NA,
H2ND01022,"MUND, CARA",ND,00,,House,Challenger,P,Other,cara  mund,caramund,https://ballotpedia.org/Cara_Mund,NA,
H2FL10341,"MUNEER, KHALID MR",FL,10,DEMOCRATIC PARTY,House,Open seat,N,Democrat,khalid  muneer,MuneerCongress,https://ballotpedia.org/Khalid_Muneer,NA,
H2FL11174,"MUNNS, SHANTE",FL,11,DEMOCRATIC PARTY,House,Challenger,P,Democrat,shante  munns,ShanteMunns,https://ballotpedia.org/Shante_Munns,NA,
H2GA01272,"MUNROE, MICHELLE",GA,01,DEMOCRATIC PARTY,House,Challenger,P,Democrat,michelle  munroe,MunroeFor1CD,https://ballotpedia.org/Michelle_Munroe,NA,
H2MN01165,"MUNSON, JEREMY",MN,01,REPUBLICAN PARTY,House,Open seat,P,Republican,jeremy  munson,jeremymunson,https://ballotpedia.org/Jeremy_Munson,NA,
H2MN08160,"MUNTER, JOHN",MN,08,DEMOCRATIC-FARMER-LABOR,House,Challenger,N,Other,john  munter,NA,NA,NA,
H2NC02295,"MURPHY, BRAD ALLEN",NC,01,REPUBLICAN PARTY,House,Challenger,C,Republican,brad  murphy,MurphyforNC,https://ballotpedia.org/Brad_Murphy,NA,
H0NC03172,"MURPHY, GREGORY FRANCIS DR.",NC,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,gregory  murphy,RepGregMurphy,https://ballotpedia.org/Gregory_Murphy,M001210,1173978070535024640
H0NC03172,"MURPHY, GREGORY FRANCIS DR.",NC,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,gregory  murphy,GregMurphyMD,https://ballotpedia.org/Gregory_Murphy,M001210,1173978070535024640
H0NC03172,"MURPHY, GREGORY FRANCIS DR.",NC,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,gregory  murphy,RepGregMurphy,https://ballotpedia.org/Gregory_Murphy,M001210,1100072194632237056
H0NC03172,"MURPHY, GREGORY FRANCIS DR.",NC,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,gregory  murphy,GregMurphyMD,https://ballotpedia.org/Gregory_Murphy,M001210,1100072194632237056
H8DE01044,"MURPHY, LEE",DE,00,REPUBLICAN PARTY,House,Challenger,P,Republican,lee  murphy,goMurph2020,https://ballotpedia.org/Lee_Murphy_(Delaware),NA,
H8CO05171,"MURPHY, MARCUS",CO,05,UNAFFILIATED,House,Challenger,P,Other,marcus  murphy,NA,NA,NA,
H6FL07140,"MURPHY, STEPHANIE",FL,07,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,stephanie  murphy,NA,NA,M001202,
H2CA30317,"MURPHY, SUSAN JENNIFER",CA,30,REPUBLICAN PARTY,House,Challenger,N,Republican,susan  murphy,NA,NA,NA,
H2OR01281,"MURRAY, ARMIDIA (ARMY)",OR,01,REPUBLICAN PARTY,House,Challenger,N,Republican,armidia  murray,NA,https://ballotpedia.org/Army_Murray,NA,
H2TX20088,"MURRAY, MARK NICHOLAS",TX,20,REPUBLICAN PARTY,House,Challenger,N,Republican,mark  murray,NA,NA,NA,
H2MN04151,"MURRAY, MIKKI M",MN,04,REPUBLICAN PARTY,House,Challenger,N,Republican,mikki  murray,NA,NA,NA,
H0FL17175,"MURRAY, THEODORE ANDREW",FL,17,NON-PARTY,House,Challenger,N,Other,theodore  murray,NA,https://ballotpedia.org/Theodore_Murray,NA,
H2PA17095,"MURRAY, WILLIAM ROYSDON",PA,17,DEMOCRATIC PARTY,House,Open seat,N,Democrat,william  murray,NA,NA,NA,
H2NY24135,"MURTARI, JOHN",NY,24,REPUBLICAN PARTY,House,Challenger,C,Republican,john  murtari,NA,NA,NA,
H0AZ08072,"MUSCATO, MICHAEL ARCHANGEL",AZ,08,DEMOCRATIC PARTY,House,Challenger,C,Democrat,michael  muscato,NA,NA,NA,
H2AK01091,"MYERS, J.R.",AK,00,LIBERTARIAN PARTY,House,Open seat,N,Other,jr  myers,JohricmyeJ,https://ballotpedia.org/J.R._Myers,NA,
H2VA11255,"MYLES, JAMES",VA,11,REPUBLICAN PARTY,House,Challenger,P,Republican,james  myles,Myles11CD,https://ballotpedia.org/James_Myles,NA,
H0NV03207,"NADELL, BRIAN",NV,04,REPUBLICAN PARTY,House,Challenger,N,Republican,brian  nadell,NA,NA,NA,
H2NY17071,"NADLER, JERROLD L.",NY,12,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jerrold  nadler,RepJerryNadler,https://ballotpedia.org/Jerrold_Nadler,N000002,40302336
H2NY17071,"NADLER, JERROLD L.",NY,12,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jerrold  nadler,JerryNadler,https://ballotpedia.org/Jerrold_Nadler,N000002,40302336
H2NY17071,"NADLER, JERROLD L.",NY,12,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jerrold  nadler,RepJerryNadler,https://ballotpedia.org/Jerrold_Nadler,N000002,408816873
H2NY17071,"NADLER, JERROLD L.",NY,12,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jerrold  nadler,JerryNadler,https://ballotpedia.org/Jerrold_Nadler,N000002,408816873
H2NJ07275,"NAIK, HARSH MR.",NJ,07,INDEPENDENT,House,Challenger,N,Other,harsh  naik,NA,NA,NA,
H0CA27127,"NALBANDIAN, JOHNNY",CA,30,REPUBLICAN PARTY,House,Challenger,C,Republican,johnny  nalbandian,Johnny_Congress,https://ballotpedia.org/Johnny_Nalbandian,NA,
H2WI01126,"NAMATH, ALBERT",WI,01,DEMOCRATIC PARTY,House,Challenger,N,Democrat,albert  namath,NA,NA,NA,
H2TX32083,"NAMDAR, BRAD",TX,32,REPUBLICAN PARTY,House,Challenger,P,Republican,brad  namdar,BradNamdar,https://ballotpedia.org/Brad_Namdar,NA,
H2VA03070,"NAMKUNG, TERRY TOLBERT MR.",VA,03,REPUBLICAN PARTY,House,Challenger,P,Republican,terry  namkung,TerryNamkung,https://ballotpedia.org/Terry_Namkung,NA,
H2FL22163,"NAPIER, MARK NOAH",FL,23,NO PARTY AFFILIATION,House,Challenger,C,Other,mark  napier,Napier2022,https://ballotpedia.org/Mark_Napier_(Florida),NA,
H8CA34068,"NAPOLITANO, GRACE",CA,31,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,grace  napolitano,gracenapolitano,https://ballotpedia.org/Grace_Napolitano,N000179,161411080
H8CA34068,"NAPOLITANO, GRACE",CA,31,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,grace  napolitano,grace4congress,https://ballotpedia.org/Grace_Napolitano,N000179,161411080
H8CA34068,"NAPOLITANO, GRACE",CA,31,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,grace  napolitano,gracenapolitano,https://ballotpedia.org/Grace_Napolitano,N000179,488755647
H8CA34068,"NAPOLITANO, GRACE",CA,31,DEMOCRATIC PARTY,House,Incumbent,N,Democrat,grace  napolitano,grace4congress,https://ballotpedia.org/Grace_Napolitano,N000179,488755647
H2PA04226,"NASCIMENTO, CHRISTIAN",PA,04,REPUBLICAN PARTY,House,Challenger,P,Republican,christian  nascimento,cn4pa4,https://ballotpedia.org/Christian_Nascimento,NA,
H2PA04226,"NASCIMENTO, CHRISTIAN",PA,04,REPUBLICAN PARTY,House,Challenger,P,Republican,christian  nascimento,c_nas1,https://ballotpedia.org/Christian_Nascimento,NA,
H2FL14301,"NASHAGH, SAM",FL,14,REPUBLICAN PARTY,House,Challenger,P,Republican,sam  nashagh,Sam4Florida,https://ballotpedia.org/Samar_Nashagh,NA,
H2CO02213,"NATION, GARY L.",CO,02,OTHER,House,Challenger,N,Other,gary  nation,NA,NA,NA,
H2VA01082,"NAVARRE, STEWART",VA,01,DEMOCRATIC PARTY,House,Challenger,C,Democrat,stewart  navarre,NA,NA,NA,
H2FL24078,"NAVARRO, JESUS",FL,24,REPUBLICAN PARTY,House,Challenger,C,Republican,jesus  navarro,Jesus_G_Navarro,https://ballotpedia.org/Jesus_Navarro,NA,
H6CA44145,"NAVARRO, OMAR",CA,43,REPUBLICAN PARTY,House,Challenger,P,Republican,omar  navarro,RealOmarNavarro,https://ballotpedia.org/Omar_Navarro,NA,
H2MN01298,"NAVITSKY, KEN",MN,01,REPUBLICAN PARTY,House,Open seat,N,Republican,ken  navitsky,KenNavitsky,https://ballotpedia.org/Ken_Navitsky,NA,
H2CA25184,"NAZANIN, RHODA",CA,25,DEMOCRATIC PARTY,House,Challenger,C,Democrat,rhoda  nazanin,NA,NA,NA,
H2NM01359,"NEAL, JOSHUA",NM,01,REPUBLICAN PARTY,House,Challenger,N,Republican,joshua  neal,NA,NA,NA,
H8MA02041,"NEAL, RICHARD E",MA,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,richard  neal,RepRichardNeal,https://ballotpedia.org/Richard_Neal,N000015,442824717
H8MA02041,"NEAL, RICHARD E",MA,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,richard  neal,NealForCongress,https://ballotpedia.org/Richard_Neal,N000015,442824717
H8MA02041,"NEAL, RICHARD E",MA,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,richard  neal,RepRichardNeal,https://ballotpedia.org/Richard_Neal,N000015,555977812
H8MA02041,"NEAL, RICHARD E",MA,01,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,richard  neal,NealForCongress,https://ballotpedia.org/Richard_Neal,N000015,555977812
H2ME58016,"NEAL, ROBERT SMITH",ME,58,DEMOCRATIC PARTY,House,Challenger,N,Democrat,robert  neal,NA,NA,NA,
H2RI02200,"NEARY, MICHAEL JR.",RI,02,DEMOCRATIC PARTY,House,Open seat,N,Democrat,michael  neary,NA,NA,NA,
H2MI08188,"NEEDHAM, JOEL MR",MI,08,REPUBLICAN PARTY,House,Challenger,N,Republican,joel  needham,NA,NA,NA,
H2MI09152,"NEEDHAM, JOEL PATRICK",MI,09,REPUBLICAN PARTY,House,Challenger,N,Republican,joel  needham,NA,NA,NA,
H8CO02160,"NEGUSE, JOSEPH",CO,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joseph  neguse,RepJoeNeguse,https://ballotpedia.org/Joe_Neguse,N000191,1078749802765139968
H8CO02160,"NEGUSE, JOSEPH",CO,02,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joseph  neguse,JoeNeguse,https://ballotpedia.org/Joe_Neguse,N000191,1078749802765139968
