fec_id,name,state,district,party,office,incumbent_challenge,candidate_status
H2CA37296,"LEE, DANIEL",CA,37,DEMOCRATIC PARTY,House,Open seat,P
H2NC07138,"LEE, DENTON",NC,13,DEMOCRATIC PARTY,House,Challenger,P
H2TN39015,"LEEDS, PETER MR",TN,39,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H8IN06202,"LEE LAKE, JEANNINE",IN,05,DEMOCRATIC PARTY,House,Challenger,P
H2FL15241,"LEE, LAUREL MRS.",FL,15,REPUBLICAN PARTY,House,Incumbent,C
H4TX18054,"LEE, SHEILA JACKSON",TX,18,DEMOCRATIC PARTY,House,Incumbent,C
H2PA18200,"LEE, SUMMER",PA,12,DEMOCRATIC PARTY,House,Incumbent,C
H6NV04020,"LEE, SUSIE",NV,03,DEMOCRATIC PARTY,House,Incumbent,C
H2TN05420,"LEE, TIMOTHY BRUCE",TN,05,REPUBLICAN PARTY,House,Open seat,P
H2NC12229,"LEE, TYLER",NC,12,REPUBLICAN PARTY,House,Challenger,P
H2TN05354,"LEE, WILLIAM BAXTER",TN,05,REPUBLICAN PARTY,House,Open seat,P
H2IA03127,"LEFFLER, GARY D",IA,03,REPUBLICAN PARTY,House,Challenger,N
H0NM03102,"LEGER FERNANDEZ, TERESA",NM,03,DEMOCRATIC PARTY,House,Incumbent,C
H2CT01197,"LEGNANI, ANDREW JOSEPH",CT,01,DEMOCRATIC PARTY,House,Challenger,N
H2KY04212,"LEHMAN, MATTHEW",KY,04,DEMOCRATIC PARTY,House,Challenger,N
H2FL12131,"LEISER, CHRISTOPHER MR.",FL,12,REPUBLICAN PARTY,House,Challenger,P
H2MD05585,"LEMON, MICHAEL S",MD,05,REPUBLICAN PARTY,House,Challenger,N
H2MI03171,"LEMONS-JOHNSON, AUDRA MRS.",MI,03,REPUBLICAN PARTY,House,Challenger,P
H2ID01184,"LENNEY, BRIAN",ID,01,REPUBLICAN PARTY,House,Challenger,C
H2CA12216,"LENTZ, GREG",CA,12,REPUBLICAN PARTY,House,Challenger,N
H8TX28203,"LEONE, ROSS LYNN",TX,15,LIBERTARIAN PARTY,House,Challenger,N
H2TX09156,"LEON, JIMMY",TX,09,REPUBLICAN PARTY,House,Challenger,P
H2TX09149,"LEON, JIMMY I",TX,09,REPUBLICAN PARTY,House,Challenger,N
H2TX15245,"LERMA, JOHN C",TX,15,REPUBLICAN PARTY,House,Challenger,N
H8AZ08158,"LESKO, DEBBIE",AZ,08,REPUBLICAN PARTY,House,Incumbent,C
H2LA05126,"LETLOW, JULIA",LA,05,REPUBLICAN PARTY,House,Incumbent,C
H2FL07198,"LE, TUAN A",FL,10,REPUBLICAN PARTY,House,Open seat,P
H2ME01149,"LEVASSEUR, SHAWN",ME,01,LIBERTARIAN PARTY,House,Challenger,N
H8MI09118,"LEVIN, ANDY",MI,11,DEMOCRATIC PARTY,House,Incumbent,P
H8CA49058,"LEVIN, MIKE",CA,49,DEMOCRATIC PARTY,House,Incumbent,C
H2TX01088,"LEVI, ROBERT",TX,01,INDEPENDENT,House,Open seat,N
H2ID02224,"LEVY, DANIEL ALGIERS LUCAS",ID,02,REPUBLICAN PARTY,House,Challenger,N
H2CO04151,"LEWIS, BOB",CO,04,REPUBLICAN PARTY,House,Challenger,C
H2MI03221,"LEWIS, JAMIE",MI,03,LIBERTARIAN PARTY,House,Challenger,N
H2MD04323,"LEWIS, JAZZ",MD,04,DEMOCRATIC PARTY,House,Open seat,P
H8VA06138,"LEWIS, JENNIFER",VA,06,DEMOCRATIC PARTY,House,Challenger,P
H2IL01307,"LEWIS, MARCUS",IL,01,DEMOCRATIC PARTY,House,Open seat,N
H2TX19072,"LEWIS, NATHAN ALLEN",TX,19,INDEPENDENT,House,Challenger,N
H2SC01143,"LEWIS, TIMOTHY",SC,01,DEMOCRATIC PARTY,House,Challenger,N
H2KY45017,"LEYTON, MATHEW JEFF MR",KY,45,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H8IN01096,"LEYVA, MARK J",IN,01,REPUBLICAN PARTY,House,Challenger,N
H2GA19019,"LIBBERMAN, CATHERINE MRS",GA,19,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2OH07274,"LICURSI, VINCE",OH,07,WRITE-IN,House,Challenger,N
H4CA33119,"LIEU, TED",CA,36,DEMOCRATIC PARTY,House,Incumbent,C
H0CA33216,"LIEW, SARAH SUN DR.",CA,33,REPUBLICAN PARTY,House,Challenger,C
H2FL07149,"LIGGETT, JEREMY",FL,07,REPUBLICAN PARTY,House,Open seat,C
H2NY10274,"LI, JIMMY JIANG",NY,10,DEMOCRATIC PARTY,House,Challenger,C
H2AZ05165,"LINDBERG, TRAVIS J",AZ,05,INDEPENDENT,House,Challenger,N
H8KY02080,"LINDERMAN, HANK",KY,02,DEMOCRATIC PARTY,House,Challenger,P
H2MN07121,"LINDQUIST, MARK J.",MN,07,DEMOCRATIC-FARMER-LABOR,House,Challenger,P
H2TN03185,"LINDSEY, BABO",TN,03,DEMOCRATIC PARTY,House,Challenger,N
H2TN03193,"LINDSEY, LUCY JELLYBEAN",TN,03,INDEPENDENT,House,Challenger,N
H0TX34034,"LINGSCH, ROD",TX,37,REPUBLICAN PARTY,House,Open seat,N
H2VA08152,"LIPSMAN, KARINA",VA,08,REPUBLICAN PARTY,House,Challenger,P
H2TX23132,"LIRA, JOHN",TX,23,DEMOCRATIC PARTY,House,Challenger,P
H2GA01264,"LITCHFIELD, GEORGE E MR. II",GA,01,CONSERVATIVE PARTY,House,Challenger,N
H2MA09221,"LITTLES, MARK",MA,09,REPUBLICAN PARTY,House,Challenger,P
H2AZ02428,"LIZER, MYRON",AZ,02,REPUBLICAN PARTY,House,Open seat,N
H2MO07218,"LOCKWOOD, BRYCE F.",MO,07,DEMOCRATIC PARTY,House,Open seat,N
H2MD04372,"LOEB, ERIC",MD,04,REPUBLICAN PARTY,House,Open seat,P
H4CA16049,"LOFGREN, ZOE",CA,18,DEMOCRATIC PARTY,House,Incumbent,C
H2CT05222,"LOGAN, GEORGE S",CT,05,REPUBLICAN PARTY,House,Challenger,P
H2IL17121,"LOGEMANN, JONATHAN",IL,17,DEMOCRATIC PARTY,House,Open seat,C
H2AZ03160,"LOGSDON, JOSHUA",AZ,03,REPUBLICAN PARTY,House,Challenger,N
H2IL16081,"LOMBARDI, JACK MR II",IL,14,REPUBLICAN PARTY,House,Challenger,N
H6MO07235,"LOMBARDI-OLIVE, CAMILLE",MO,07,REPUBLICAN PARTY,House,Open seat,N
H2FL01282,"LOMBARDO, MARK",FL,01,REPUBLICAN PARTY,House,Challenger,C
H2GA09259,"LONDON, JOHN",GA,09,REPUBLICAN PARTY,House,Challenger,N
H2CO08145,"LONG, TIMOTHY LOUIS",CO,08,UNAFFILIATED,House,Open seat,C
H0FL21078,"LOOMER, LAURA",FL,11,REPUBLICAN PARTY,House,Challenger,P
H2TX23165,"LOPEZ, FRANCISCO JR",TX,23,INDEPENDENT,House,Challenger,P
H2CA40076,"LOPEZ, JAZMIN NICOLE",CA,42,DEMOCRATIC PARTY,House,Challenger,N
H2AZ09167,"LOPEZ, JESUS RENE JR.",AZ,09,REPUBLICAN PARTY,House,Challenger,P
H2TX07069,"LOPEZ, ROLAND",TX,38,REPUBLICAN PARTY,House,Open seat,P
H2MI01142,"LORINSER, ROBERT JAMES",MI,01,DEMOCRATIC PARTY,House,Challenger,N
H2MN04177,"LOR XIONG, MAY",MN,04,REPUBLICAN PARTY,House,Challenger,P
H2MI08162,"LOTT, CHERIE",MI,11,REPUBLICAN PARTY,House,Challenger,C
H2VA10166,"LOTT, PAUL KINNEY MR. SR",VA,10,REPUBLICAN PARTY,House,Challenger,N
H2TX27281,"LOUDERBACK, ANDREW JOHN",TX,27,REPUBLICAN PARTY,House,Challenger,P
H4GA11061,"LOUDERMILK, BARRY",GA,11,REPUBLICAN PARTY,House,Incumbent,N
H2NM01219,"LOUIS, GEORGENE",NM,01,DEMOCRATIC PARTY,House,Challenger,P
H2VA05075,"LOWE, KIMBERLY",VA,09,REPUBLICAN PARTY,House,Challenger,P
H2AZ02352,"LOWELL, DOUGLAS",AZ,02,REPUBLICAN PARTY,House,Open seat,C
H2AK01190,"LOWENFELS, JEFF",AK,00,NON-PARTY,House,Open seat,P
H2CA00104,"LOWENTHAL, ALAN",CA,47,DEMOCRATIC PARTY,House,NA,P
H2FL10333,"LOWE, THUY",FL,10,REPUBLICAN PARTY,House,Open seat,P
H2TX21144,"LOWRY, ROBERT DR.",TX,21,REPUBLICAN PARTY,House,Challenger,C
H2NY05142,"LOZADA, FRANK J",NY,05,DEMOCRATIC PARTY,House,Challenger,P
H4OK06056,"LUCAS, FRANK D.",OK,03,REPUBLICAN PARTY,House,Incumbent,C
H2IN01206,"LUCAS, MARTIN",IN,01,REPUBLICAN PARTY,House,Challenger,N
H2AZ09241,"LUCIER, DAVID",AZ,09,WRITE-IN,House,Challenger,N
H2CA41157,"LUCIO, JOHN MICHAEL",CA,41,REPUBLICAN PARTY,House,Challenger,N
H2NJ10253,"LUDDEN, KENDAL",NJ,10,LIBERAL PARTY,House,Challenger,N
H2NJ10246,"LUDDEN, KENDAL",NJ,10,LIBERAL PARTY,House,Challenger,N
H8MO09153,"LUETKEMEYER, W BLAINE",MO,03,REPUBLICAN PARTY,House,Incumbent,C
H2CA25200,"LUEVANOS, RUTH",CA,25,DEMOCRATIC PARTY,House,Challenger,P
H2CO07238,"LUJAN, JP",CO,07,WRITE-IN,House,Challenger,N
H2NM02225,"LUNA, ELISEO",NM,02,WRITE-IN,House,Challenger,N
H2NM01185,"LUND, SHERIDAN JOSHUA",NM,01,DEMOCRATIC PARTY,House,Challenger,N
H2NC11288,"LUNSFORD, BYNUM M",NC,11,DEMOCRATIC PARTY,House,Challenger,N
H8VA02111,"LURIA, ELAINE",VA,02,DEMOCRATIC PARTY,House,Incumbent,P
H2GA14101,"LUTIN, CHARLES DAVID DOCTOR",GA,14,REPUBLICAN PARTY,House,Challenger,P
H2TX08182,"LUTTRELL, MORGAN JOE",TX,08,REPUBLICAN PARTY,House,Incumbent,C
H8CA32062,"LUTZ, MARY ANN",CA,32,DEMOCRATIC PARTY,House,Challenger,N
H2LA02297,"LUX, DANIEL ANTHONY",LA,02,REPUBLICAN PARTY,House,Challenger,C
H2CA01219,"LYDON, ROBERT K",CA,01,DEMOCRATIC PARTY,House,Challenger,P
H2KY04204,"LYKINS, JARROD MASON",KY,04,REPUBLICAN PARTY,House,Challenger,N
H8NY10081,"LYNCH, HOLLY",NY,10,DEMOCRATIC PARTY,House,Challenger,N
H2MA09072,"LYNCH, STEPHEN",MA,08,DEMOCRATIC PARTY,House,Incumbent,C
H2IL02214,"LYNCH, THOMAS",IL,02,REPUBLICAN PARTY,House,Challenger,N
H6FL13189,"LYNN, ERIC",FL,13,DEMOCRATIC PARTY,House,Open seat,P
H2CA47170,"LYONS, MICHELLE",CA,47,REPUBLICAN PARTY,House,Challenger,P
H2AK01232,"LYONS, ROBERT",AK,00,REPUBLICAN PARTY,House,Open seat,N
H8OH13154,"LYRAS, LOUIS GEORGE",OH,06,DEMOCRATIC PARTY,House,Challenger,C
H2CA20151,"MACAULEY, JAMES",CA,20,REPUBLICAN PARTY,House,Challenger,N
H2GA05182,"MACBAGITO, CHARLOTTE",GA,05,DEMOCRATIC PARTY,House,Challenger,P
H2ME01164,"MACDONALD, ALAN H.",ME,01,WRITE-IN,House,Challenger,N
H0SC01394,"MACE, NANCY",SC,01,REPUBLICAN PARTY,House,Incumbent,C
H2TX33230,"MACGLAFLIN, ROBERT JAMES",TX,33,REPUBLICAN PARTY,House,Challenger,C
H2FL04203,"MACIE, MARA HEATHER",FL,05,REPUBLICAN PARTY,House,Challenger,P
H8PA15195,"MACKENZIE, RYAN EDWARD",PA,07,REPUBLICAN PARTY,House,Challenger,C
H2VT01100,"MADDEN, LIAM",VT,00,INDEPENDENT,House,Open seat,P
H2IN01164,"MADDEN, THOMAS DANIEL",IN,01,REPUBLICAN PARTY,House,Challenger,N
H2CA09147,"MADISON, JONATHAN",CA,09,REPUBLICAN PARTY,House,Open seat,P
H2RI02184,"MAGAZINER, SETH",RI,02,DEMOCRATIC PARTY,House,Incumbent,C
H2NC10140,"MAGNOTTA, MICHAEL",NC,10,REPUBLICAN PARTY,House,Challenger,N
H2CA22181,"MAGSIG, NATHAN",CA,05,REPUBLICAN PARTY,House,Challenger,P
H4TN04221,"MAGYER, JOSEPH ""KRISHNADAS""",TN,04,INDEPENDENT,House,Challenger,N
H2WA10071,"MAHAFFY, ERIC",WA,10,DEMOCRATIC PARTY,House,Challenger,N
H2CA22215,"MAHER, MICHAEL A",CA,21,REPUBLICAN PARTY,House,Open seat,P
H2CA40092,"MAHMOOD, ASIF DR.",CA,40,DEMOCRATIC PARTY,House,Challenger,P
H2MO06269,"MAIDMENT, EDWARD A. (ANDY)",MO,06,LIBERTARIAN PARTY,House,Challenger,N
H2CA05111,"MAIN, DAVID NATHAN",CA,05,REPUBLICAN PARTY,House,Challenger,P
H2OH09155,"MAJEWSKI, J R",OH,09,REPUBLICAN PARTY,House,Challenger,P
H2NY24168,"MAJOK, CHOL-AWAN A",NY,24,DEMOCRATIC PARTY,House,Open seat,P
H2DC01060,"MAJORS, BRUCE POWELL MR.",DC,00,LIBERTARIAN PARTY,House,Challenger,N
H0FL13133,"MAKKI, AMANDA",FL,13,REPUBLICAN PARTY,House,Open seat,P
H2TN01122,"MAKROM, AHMED MATTHEW",TN,01,INDEPENDENT,House,Challenger,N
H2NV03187,"MALGERI, NOAH",NV,03,REPUBLICAN PARTY,House,Challenger,C
H8NJ07223,"MALINOWSKI, TOM",NJ,07,DEMOCRATIC PARTY,House,Incumbent,P
H2CA28204,"MALKI, DANIEL",CA,28,DEMOCRATIC PARTY,House,Challenger,N
H2OH07241,"MALLEY, PATRICK A.",OH,07,DEMOCRATIC PARTY,House,Open seat,N
H0NY11078,"MALLIOTAKIS, NICOLE",NY,11,REPUBLICAN PARTY,House,Incumbent,C
H2NY14037,"MALONEY, CAROLYN B.",NY,12,DEMOCRATIC PARTY,House,Incumbent,P
H2NY22139,"MALONEY, SEAN PATRICK",NY,17,DEMOCRATIC PARTY,House,Incumbent,P
H2NC09175,"MAMMADOV, RAMIN",NC,14,DEMOCRATIC PARTY,House,Open seat,C
H2WI06075,"MANES, MATTHEW LEONARD",WI,06,DEMOCRATIC PARTY,House,Challenger,N
H2MO03167,"MANN, BETHANY EILEEN",MO,03,DEMOCRATIC PARTY,House,Challenger,P
H2OR01273,"MANN, CHRISTOPHER ALLAN",OR,01,REPUBLICAN PARTY,House,Challenger,N
H8NC13067,"MANNING, KATHY",NC,06,DEMOCRATIC PARTY,House,Incumbent,C
H2TX30129,"MANNING, ZACHARIAH C.",TX,30,DEMOCRATIC PARTY,House,Open seat,P
H2NY08179,"MANNIX, BRIAN MATTHEW",NY,08,INDEPENDENT,House,Challenger,C
H2PA13144,"MANNS, JEFFREY D",PA,13,REPUBLICAN PARTY,House,Challenger,N
H0KS01123,"MANN, TRACEY ROBERT",KS,01,REPUBLICAN PARTY,House,Incumbent,C
H2MI03189,"MANOLACHE, GABRIELLA",MI,03,REPUBLICAN PARTY,House,Challenger,C
H2NY13112,"MANTANONA, NICHOLAS MR",NY,13,INDEPENDENT,House,Challenger,N
H2IN07203,"MAPLE, GAVIN",IN,07,LIBERTARIAN PARTY,House,Challenger,N
H8TX27080,"MAPP, CHRIS",TX,27,REPUBLICAN PARTY,House,Challenger,P
H2MI10135,"MARCINKEWCIZ, TONY I",MI,10,REPUBLICAN PARTY,House,Challenger,P
H2FL05218,"MARC, JONATHAN",FL,05,DEMOCRATIC PARTY,House,Challenger,N
H6NJ04174,"MARCUS, JEREMY",NJ,05,LIBERTARIAN PARTY,House,Challenger,N
H2PA05082,"MARGUS, ROBERT",PA,05,LIBERTARIAN PARTY,House,Challenger,N
H2PA05066,"MARGUS, ROBERT",PA,05,DEMOCRATIC PARTY,House,Challenger,N
H2FL20290,"MARINER, JASON",FL,20,REPUBLICAN PARTY,House,Challenger,P
H2MA02077,"MARINO, LOUIS G",MA,02,REPUBLICAN PARTY,House,Challenger,N
H2MA01210,"MARINO, LOUIS GREGORY",MA,01,REPUBLICAN PARTY,House,Challenger,N
H2IL12197,"MARKEL, HOMER CHIP MR.",IL,12,DEMOCRATIC PARTY,House,Challenger,P
H2TX32091,"MARKLAND, MONTGOMERY (OPTIONAL)",TX,32,REPUBLICAN PARTY,House,Challenger,N
H2FL21165,"MARKS, MARTIN J.",FL,21,REPUBLICAN PARTY,House,Challenger,P
H2VA04169,"MARKS, TAVORISE KEAUNTE",VA,04,DEMOCRATIC PARTY,House,Challenger,N
H2MI10176,"MARLINGA, CARL",MI,10,DEMOCRATIC PARTY,House,Challenger,P
H2NY10159,"MARON, MAUD",NY,10,DEMOCRATIC PARTY,House,Challenger,P
H2NY14136,"MARRERO, EDGARDO R MR.",NY,14,DEMOCRATIC PARTY,House,Challenger,N
H2CA08214,"MARSHALL, DEREK",CA,23,DEMOCRATIC PARTY,House,Challenger,N
H6PA11073,"MARSICANO, MICHAEL",PA,08,REPUBLICAN PARTY,House,Challenger,P
H8IL16153,"MARTER, JAMES THOMAS",IL,14,REPUBLICAN PARTY,House,Challenger,P
H2MA01228,"MARTILLI, DEAN",MA,01,REPUBLICAN PARTY,House,Challenger,P
H2OK01176,"MARTIN, ADAM",OK,01,DEMOCRATIC PARTY,House,Challenger,P
H2IL09136,"MARTIN, BRADLEY",IL,09,REPUBLICAN PARTY,House,Challenger,N
H8AZ02201,"MARTIN, BRANDON RAY",AZ,02,REPUBLICAN PARTY,House,NA,N
H2TX38064,"MARTINEZ ALEXANDER, DIANA",TX,38,DEMOCRATIC PARTY,House,Open seat,P
H2TX37017,"MARTINEZ, ANGEL DAVID",TX,37,DEMOCRATIC PARTY,House,Open seat,N
H2CA28162,"MARTINEZ, DANIEL JOSE BOCIC",CA,31,REPUBLICAN PARTY,House,Challenger,N
H2CA13123,"MARTINEZ, DIEGO J",CA,13,REPUBLICAN PARTY,House,Challenger,N
H2NM01268,"MARTINEZ, ELISA",NM,01,REPUBLICAN PARTY,House,Challenger,N
H2FL28020,"MARTINEZ GARIN, CARLOS A MR",FL,28,REPUBLICAN PARTY,House,Challenger,P
H2NM03173,"MARTINEZ JOHNSON, ALEXIS",NM,03,REPUBLICAN PARTY,House,Challenger,P
H2NY49025,"MARTINEZ, RAYMOND MR",NY,49,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2CO03252,"MARTINEZ, SUSAN LYNN",CO,03,DEMOCRATIC PARTY,House,Challenger,N
H8MO06092,"MARTIN, HENRY ROBERT",MO,06,DEMOCRATIC PARTY,House,Challenger,P
H6FL11217,"MARTIN, JACK",FL,12,REPUBLICAN PARTY,House,Challenger,P
H2IL13203,"MARTIN, TERRY",IL,13,REPUBLICAN PARTY,House,Challenger,C
H2FL18088,"MARTZ, MELISSA",FL,21,REPUBLICAN PARTY,House,Challenger,C
H2WA09131,"MARX, KRYSTAL",WA,09,DEMOCRATIC PARTY,House,Challenger,P
H8CA49108,"MARYOTT, BRIAN L MR",CA,49,REPUBLICAN PARTY,House,Challenger,P
H2TX30111,"MASON, JESSICA",TX,30,DEMOCRATIC PARTY,House,Challenger,P
H0MD01232,"MASON, MIA",MD,01,DEMOCRATIC PARTY,House,Challenger,N
H2KY04121,"MASSIE, THOMAS H.",KY,04,REPUBLICAN PARTY,House,Incumbent,C
H6FL18097,"MAST, BRIAN",FL,21,REPUBLICAN PARTY,House,Incumbent,C
H0CA47166,"MATHEWS, PETER",CA,42,DEMOCRATIC PARTY,House,Challenger,C
H2IA01089,"MATHIS, ELIZABETH",IA,02,DEMOCRATIC PARTY,House,Challenger,P
H2CA21183,"MATHYS, CHRIS",CA,21,REPUBLICAN PARTY,House,Challenger,P
H2NY11157,"MATLAND, JOHN",NY,11,REPUBLICAN PARTY,House,Challenger,C
H6CA05195,"MATSUI, DORIS",CA,07,DEMOCRATIC PARTY,House,Incumbent,C
H2CA14147,"MATTAMMAL, GUS",CA,15,REPUBLICAN PARTY,House,Open seat,P
H0IL01210,"MATTHEWS, AMEENA",IL,01,DEMOCRATIC PARTY,House,Open seat,P
H2NY20109,"MATTHEWS, COLE FRANCIS MR.",NY,20,DEMOCRATIC PARTY,House,Challenger,N
H2WA02177,"MATTHEWS, DAN",WA,02,REPUBLICAN PARTY,House,Challenger,P
H2OR04194,"MATTHEWS, JAKE",OR,04,DEMOCRATIC PARTY,House,Open seat,N
H2PA06189,"MAURO, REGINA",PA,06,REPUBLICAN PARTY,House,Challenger,C
H2VA10224,"MAX, CALEB J MR",VA,10,REPUBLICAN PARTY,House,Challenger,P
H2AR04166,"MAXWELL, GREGORY",AR,04,LIBERTARIAN PARTY,House,Challenger,N
H2NC12237,"MAXWELL, JOEL",NC,12,REPUBLICAN PARTY,House,Challenger,N
H6NH02154,"MAXWELL, MARY",NH,01,REPUBLICAN PARTY,House,Challenger,N
H2AZ06304,"MAYBERRY, YOUNG",AZ,06,REPUBLICAN PARTY,House,Challenger,P
H0DC01023,"MAYE, GREG",DC,00,DEMOCRATIC PARTY,House,Challenger,N
H2NJ12127,"MAYFIELD, DARIUS",NJ,12,REPUBLICAN PARTY,House,Challenger,N
H2VA10281,"MAYHUGH, JEFFREY MICHAEL",VA,10,REPUBLICAN PARTY,House,Challenger,P
H2WA03209,"MAYNARD, CHRISTOPHER",WA,03,DEMOCRATIC PARTY,House,Challenger,N
H4MA01059,"MAYOCK, FREDERICK",MA,01,NONE,House,Challenger,N
H2MA06086,"MAY, ROBERT",MA,06,REPUBLICAN PARTY,House,Challenger,P
H2NJ11251,"MCANDREW, RUTH",NJ,11,REPUBLICAN PARTY,House,Challenger,N
H8GA06393,"MCBATH, LUCIA KAY MS.",GA,07,DEMOCRATIC PARTY,House,Incumbent,C
H2SC07272,"MCBRIDE, MARK STRUTHERS",SC,07,REPUBLICAN PARTY,House,Challenger,C
H2AK00432,"MCCABE, ANNE M",AK,00,NONPARTISAN,House,Open seat,N
H2TX15112,"MCCAFFREY, FRANCIS TIMOTHY MR.",TX,34,REPUBLICAN PARTY,House,Challenger,C
H2MO08091,"MCCALLIAN, RANDI MCCALLIAN",MO,08,DEMOCRATIC PARTY,House,Challenger,N
H2NY00085,"MCCARTHY, ANDREW KYLE",NY,24,REPUBLICAN PARTY,House,Challenger,P
H6CA22125,"MCCARTHY, KEVIN",CA,20,REPUBLICAN PARTY,House,Incumbent,C
H2KS03166,"MCCAUGHREAN, JOHN",KS,03,REPUBLICAN PARTY,House,Challenger,C
H4TX10093,"MCCAUL, MICHAEL",TX,10,REPUBLICAN PARTY,House,Incumbent,C
H2MS01122,"MCCAY, JAMES MARION MR. JR.",MS,01,OTHER,House,Challenger,N
H0MI10287,"MCCLAIN, LISA",MI,10,REPUBLICAN PARTY,House,Incumbent,C
H2MN01363,"MCCLELLAN, HAROUN",MN,01,OTHER,House,Open seat,N
H8CA04152,"MCCLINTOCK, THOMAS",CA,05,REPUBLICAN PARTY,House,Incumbent,C
H6NY18161,"MCCLINTON, SAKIMA",NY,18,DEMOCRATIC PARTY,House,Challenger,N
H0MN04049,"MCCOLLUM, BETTY",MN,04,DEMOCRATIC PARTY,House,Incumbent,C
H0CO04197,"MCCORKLE, ISAAC IAN",CO,04,DEMOCRATIC PARTY,House,Challenger,N
H2GA14051,"MCCORMACK, HOLLY",GA,14,DEMOCRATIC PARTY,House,Challenger,P
H2NJ11236,"MCCORMICK, KEVIN",NJ,11,LIBERTARIAN PARTY,House,Challenger,N
H2IN08169,"MCCORMICK, RAY",IN,08,DEMOCRATIC PARTY,House,Challenger,P
H0GA07273,"MCCORMICK, RICHARD DEAN DR.",GA,06,REPUBLICAN PARTY,House,Incumbent,C
H2GA07162,"MCCOY, LISA",GA,07,REPUBLICAN PARTY,House,Challenger,C
H2TX01120,"MCDANIEL, JOSEPH STEWART II",TX,01,REPUBLICAN PARTY,House,Open seat,N
H0IN01135,"MCDERMOTT, THOMAS",IN,01,DEMOCRATIC PARTY,House,Challenger,C
H8UT04046,"MCDONALD, DARLENE",UT,04,DEMOCRATIC PARTY,House,Challenger,P
H2NY44026,"MCDONALD, HUMPHREY MR",NY,44,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2TX08315,"MCDONALD, REECE MASTER",TX,08,WRITE-IN,House,Open seat,N
H2TN08176,"MCDONALD, TIMOTHY BERNARD MR",TN,08,DEMOCRATIC PARTY,House,Challenger,N
H2KY04238,"MCDOWELL, ALYSSA DARA",KY,04,REPUBLICAN PARTY,House,Challenger,N
H6TX24149,"MCDOWELL, JAN",TX,24,DEMOCRATIC PARTY,House,Challenger,P
H6VA04061,"MCEACHIN, ASTON DONALD",VA,04,DEMOCRATIC PARTY,House,Incumbent,P
H2UT02472,"MCFARLAND, JAY JAYMAC",UT,02,OTHER,House,Challenger,P
H2OR06140,"MCFARLAND, LARRY D.",OR,06,CONSTITUTION PARTY,House,Challenger,N
H2KY03206,"MCGARVEY, MORGAN",KY,03,DEMOCRATIC PARTY,House,Incumbent,C
H2MD04398,"MCGHEE, ROBERT K.",MD,04,DEMOCRATIC PARTY,House,Open seat,N
H2IL05217,"MCGONIGAL, MALGORZATA",IL,05,REPUBLICAN PARTY,House,Challenger,P
H2CO02171,"MCGONIGAL, RYAN JAMES",CO,04,CONSTITUTION PARTY,House,Challenger,N
H4MA03022,"MCGOVERN, JAMES P",MA,02,DEMOCRATIC PARTY,House,Incumbent,C
H2FL07206,"MCGOVERN, KEVIN JOHN",FL,15,REPUBLICAN PARTY,House,Open seat,P
H2IL17162,"MCGOWAN, JACQUELINE MARIE",IL,17,DEMOCRATIC PARTY,House,Open seat,P
H2WI03148,"MCGRATH, DEB",WI,03,DEMOCRATIC PARTY,House,Open seat,C
H2VA07196,"MCGUIRE, JOHN",VA,07,REPUBLICAN PARTY,House,Challenger,C
H4NC10047,"MCHENRY, PATRICK TIMOTHY",NC,10,REPUBLICAN PARTY,House,Incumbent,C
H2MI13345,"MCINTOSH, ANGELA E MS",MI,13,DEMOCRATIC PARTY,House,Challenger,N
H2TX08224,"MCKAUGHAN, DANIEL CREGG",TX,08,REPUBLICAN PARTY,House,Open seat,P
H2OH15111,"MCKENZIE, ELIZABETH GRACE MS",OH,15,UNAFFILIATED,House,Challenger,N
H2MT01128,"MCKIBBEN, ALLEN HARLEY II",MT,01,REPUBLICAN PARTY,House,Challenger,N
H2NC14068,"MCKIM, KEN",NC,14,REPUBLICAN PARTY,House,Open seat,P
H0WV01072,"MCKINLEY, DAVID B. MR.",WV,02,REPUBLICAN PARTY,House,Incumbent,P
H2FL18120,"MCKINNEY, JAVITA",FL,18,REPUBLICAN PARTY,House,Challenger,N
H2TN05297,"MCKNIGHT, QUINCY",TN,05,REPUBLICAN PARTY,House,Open seat,C
H2FL21173,"MCLAUGHLIN, CHRISTY",FL,23,REPUBLICAN PARTY,House,Challenger,P
H2VA05109,"MCLELLAN, THOMAS WARREN",VA,05,DEMOCRATIC PARTY,House,Challenger,C
H6LA03189,"MCLENDON, GUY",LA,03,LIBERTARIAN PARTY,House,Challenger,N
H2GA07147,"MCLEOD, DONNA THERESA MS.",GA,07,DEMOCRATIC PARTY,House,Challenger,C
H8OR02161,"MCLEOD-SKINNER, JAMIE",OR,05,DEMOCRATIC PARTY,House,Challenger,P
H2GA10158,"MCMAIN, MARC",GA,10,REPUBLICAN PARTY,House,Open seat,C
H4WA05077,"MCMORRIS RODGERS, CATHY",WA,05,REPUBLICAN PARTY,House,Incumbent,C
